1.007719916481167877e-01,-1.732301854092637428e-01,9.566924536476825169e-01,1.007719916481167877e-01,-1.732301854092636872e-01,9.566924536476822949e-01,1.167477032660253766e-02
1.159407377816805834e-01,-1.805146584505916418e-01,9.523105933053170880e-01,1.159407377816806389e-01,-1.805146584505917251e-01,9.523105933053173100e-01,1.183199946037374883e-02
1.334926876778841365e-01,-1.874206922228227878e-01,9.505448726267682336e-01,1.334926876778839699e-01,-1.874206922228227046e-01,9.505448726267682336e-01,1.012884718326151345e-02
1.532355758996434836e-01,-1.931016949575246056e-01,9.492115833590055729e-01,1.532355758996435668e-01,-1.931016949575246333e-01,9.492115833590055729e-01,7.912494950449530662e-03
1.748391355511949852e-01,-1.967889174844745792e-01,9.470795430349443489e-01,1.748391355511949852e-01,-1.967889174844745792e-01,9.470795430349443489e-01,5.923615656871994428e-03
1.978759565505607554e-01,-1.978980227810383241e-01,9.439370972767185952e-01,1.978759565505608942e-01,-1.978980227810382408e-01,9.439370972767185952e-01,4.304904084168489908e-03
2.217625991909202288e-01,-1.960000966838189862e-01,9.399690625883692086e-01,2.217625991909202010e-01,-1.960000966838190695e-01,9.399690625883692086e-01,3.003265089874571081e-03
2.457445959314550066e-01,-1.908522458583968018e-01,9.354559644188367162e-01,2.457445959314549788e-01,-1.908522458583968295e-01,9.354559644188367162e-01,1.956888049207849978e-03
2.689447872823230723e-01,-1.824602626268788108e-01,9.306801815844895076e-01,2.689447872823230723e-01,-1.824602626268788108e-01,9.306801815844895076e-01,1.146866247814376516e-03
2.904602815820369610e-01,-1.711225829089152439e-01,9.258923274317902852e-01,2.904602815820370165e-01,-1.711225829089152994e-01,9.258923274317902852e-01,6.029289653778913127e-04
3.094815613613709493e-01,-1.574236557031517270e-01,9.212881721484235120e-01,3.094815613613710603e-01,-1.574236557031516437e-01,9.212881721484235120e-01,3.943660128605808168e-04
3.253994938309019425e-01,-1.421683327714878819e-01,9.169890952689860875e-01,3.253994938309019425e-01,-1.421683327714878819e-01,9.169890952689860875e-01,6.150952608718757153e-04
3.378693749001782098e-01,-1.262727435549337029e-01,9.130303714766557777e-01,3.378693749001780988e-01,-1.262727435549336752e-01,9.130303714766555556e-01,1.367406914029034581e-03
3.468174594186328452e-01,-1.106429460736177706e-01,9.093608712232625901e-01,3.468174594186328452e-01,-1.106429460736177706e-01,9.093608712232625901e-01,2.748492095247884182e-03
3.523972546850028253e-01,-9.607354475777529768e-02,9.058547809778400017e-01,3.523972546850027698e-01,-9.607354475777524216e-02,9.058547809778400017e-01,4.841978484959735818e-03
3.549207796094684952e-01,-8.318566865372037378e-02,9.023373294573044934e-01,3.549207796094686618e-01,-8.318566865372031827e-02,9.023373294573042713e-01,7.711319806985694747e-03
3.548011092930235533e-01,-7.240495747154956918e-02,8.986366416979707505e-01,3.548011092930235533e-01,-7.240495747154962469e-02,8.986366416979707505e-01,1.138160894176984406e-02
3.525503285207015058e-01,-6.396459170601946631e-02,8.946921770197511226e-01,3.525503285207015614e-01,-6.396459170601946631e-02,8.946921770197509005e-01,1.578073963677267821e-02
3.488728346272053082e-01,-5.791588627765010405e-02,8.907545274703116966e-01,3.488728346272052527e-01,-5.791588627765020814e-02,8.907545274703121407e-01,2.060371271397348769e-02
3.448148207661508868e-01,-5.415443858152220458e-02,8.876161761630034785e-01,3.448148207661508868e-01,-5.415443858152216294e-02,8.876161761630034785e-01,2.513030125589121866e-02
3.416947093038124050e-01,-5.251945779450854779e-02,8.865276341473391497e-01,3.416947093038124050e-01,-5.251945779450843677e-02,8.865276341473389277e-01,2.825204427673974616e-02
