2.133136326104612679e-01,1.804054125025687794e-01,1.825663654175564143e-01,1.283005506525945194e-01,1.284758267188869096e-01,1.395994672244456336e-01,1.001540220278625132e-01,1.193129899628241064e-01,1.099054466775599148e-01,1.111151851709221289e-01,3.098795121850240197e-01,1.267156735122942357e-01,1.014685141543691105e-01,9.128555446998784517e-02,1.568935332230609325e-01,1.518714168735177394e-01,1.619917134736953979e-01,1.905089954478304259e-01,2.478441916688958746e-01,3.029882267503330451e-01,2.945471347624666336e-01
2.055305068554705017e-01,1.624433528619533829e-01,1.464247721230852728e-01,1.313176026110866590e-01,1.229716640626588309e-01,1.688631505269196920e-01,9.563526271670561019e-02,1.125506852666632862e-01,1.013812518481055081e-01,1.129293450680482480e-01,3.391844600761902417e-01,1.310228307153198379e-01,1.055623312108182055e-01,1.129188864000712639e-01,1.272591758029021913e-01,1.674230201071462976e-01,1.800415090123743678e-01,1.937138180525994069e-01,2.432593332860171209e-01,3.151809558747862283e-01,2.571784711618569363e-01
1.625637339916278234e-01,1.443850292609128450e-01,1.189808026995392287e-01,1.365727456552244534e-01,1.108161341460609933e-01,1.237618520415053325e-01,8.958905809135328524e-02,9.810972684781925357e-02,1.308742928589945176e-01,1.467748187852954966e-01,3.825057363178597236e-01,1.433757369541532878e-01,1.310433395061038619e-01,1.229182052476612413e-01,1.260345817496214826e-01,1.487915804220110993e-01,1.627141941495312549e-01,1.900130236069568768e-01,2.652537470388210417e-01,2.616132363175094344e-01,2.337214376575084684e-01
1.599231086841746419e-01,1.419208732562757813e-01,1.443019396034548041e-01,1.115730352818503773e-01,9.536908510370188663e-02,1.252979059155470698e-01,1.150627235093104189e-01,1.135020834841671128e-01,1.413600281719982754e-01,1.954597322582108943e-01,4.484230742821401772e-01,1.585704446237989895e-01,1.340408052327099198e-01,1.562368915274565118e-01,1.333410334939043596e-01,1.783335752694495402e-01,1.857505086733329813e-01,2.052161920796208017e-01,2.173831903202940730e-01,2.333966639956366329e-01,2.336334896306827835e-01
1.113252663923211816e-01,1.385426786412788935e-01,1.015278258899515451e-01,1.326640674274869036e-01,1.155447899359016983e-01,1.435206197644265658e-01,1.397634796213671482e-01,1.062673901982454233e-01,1.375356417097294837e-01,2.300511396018166399e-01,5.411080695565333443e-01,1.789302665860984798e-01,1.643408197945896432e-01,1.677463518610982640e-01,1.306640981580845795e-01,1.678324957607699175e-01,1.944914101187492916e-01,2.071360962398995642e-01,1.972579254643797297e-01,2.193342284034799361e-01,2.216961340832753757e-01
1.356753151661792833e-01,1.291779294389549526e-01,1.158639499490594360e-01,1.107155043245205001e-01,1.545539981604254209e-01,1.544560138887209055e-01,1.746772462255692382e-01,1.484124414772268197e-01,1.245282370165669977e-01,2.140485231043974534e-01,6.516434875386094561e-01,1.979952823359021064e-01,1.779031817972714646e-01,2.017200524022426111e-01,1.446745816792665285e-01,1.706155159885501260e-01,2.066466172872248597e-01,2.288782040310720634e-01,2.394123135051783036e-01,2.077251675125686703e-01,2.125301398630794203e-01
1.205363089349342776e-01,1.484016716029113170e-01,1.615849307374749855e-01,1.439953868578869867e-01,1.457662110298012514e-01,1.707278943643145142e-01,1.855842931967888187e-01,1.433643545722485257e-01,1.723841158052418221e-01,2.133377306663608031e-01,8.028898406915879749e-01,2.366152612333621008e-01,2.073478755407072160e-01,2.070068041118705848e-01,1.778431267883905098e-01,2.024877870806804092e-01,2.200570915355038459e-01,2.327273869184823263e-01,2.269286299994941469e-01,2.092100135798982685e-01,2.214489179217674075e-01
1.297349530799323802e-01,1.823020050088133281e-01,1.733631272585900995e-01,1.308854687038635278e-01,1.729471254147378900e-01,1.961590009993486317e-01,1.947562972068186959e-01,1.520484329750182717e-01,1.928025318376584973e-01,2.440720333532029884e-01,9.179643112714221953e-01,2.402404426989931951e-01,2.201036977330050326e-01,2.267383675215162431e-01,1.876022513185726104e-01,2.275275055535515567e-01,2.269400975714467306e-01,2.319577127000612693e-01,2.472684252689696383e-01,2.432051052746324604e-01,2.229535906986690186e-01
1.700724396061550903e-01,2.171753576105548145e-01,1.655359755068379068e-01,1.584799210726835494e-01,1.960129256527004260e-01,1.894758188637631346e-01,2.196146686428827322e-01,2.143658311264270144e-01,2.427698608748330988e-01,2.652939940327699864e-01,1.001948603970543861e+00,2.522246796124215096e-01,2.386848363860790412e-01,2.268174250379590140e-01,2.195616396052779418e-01,2.138995605410897727e-01,2.326462996026790186e-01,2.279341857883672717e-01,2.375694764696228700e-01,2.399659748269390436e-01,2.264942250294680881e-01
2.177343139368854430e-01,2.216732268579045262e-01,2.044802914254018888e-01,2.180824774973588176e-01,2.062765584859030943e-01,2.202254451934009538e-01,2.150713329752201863e-01,2.355021005162983572e-01,2.411168281811239544e-01,2.737969662534874837e-01,1.044979957661693826e+00,2.710870287358688180e-01,2.438797483254079856e-01,2.340757911575400696e-01,2.177213516211553013e-01,2.215021988115893903e-01,2.230183280343210339e-01,2.196684387118993109e-01,2.073654700490617508e-01,2.179900184630184090e-01,2.059825572595075371e-01
2.193311156721233501e-01,2.275474749393046336e-01,2.160761980409162675e-01,2.252719505316521098e-01,2.141641792319230464e-01,2.133886048512942391e-01,2.179915930630937637e-01,2.372004024996389460e-01,2.376068567400710929e-01,2.845668224044907157e-01,1.047002027098531185e+00,2.845668224044907157e-01,2.376068567400710929e-01,2.372004024996389460e-01,2.179915930630937637e-01,2.133886048512942391e-01,2.141641792319230464e-01,2.252719505316521098e-01,2.160761980409162675e-01,2.275474749393046336e-01,2.193311156721233501e-01
2.177343139368854430e-01,2.216732268579045262e-01,2.044802914254018888e-01,2.180824774973588176e-01,2.062765584859030943e-01,2.202254451934009538e-01,2.150713329752201863e-01,2.355021005162983572e-01,2.411168281811239544e-01,2.737969662534874837e-01,1.044979957661693826e+00,2.710870287358688180e-01,2.438797483254079856e-01,2.340757911575400696e-01,2.177213516211553013e-01,2.215021988115893903e-01,2.230183280343210339e-01,2.196684387118993109e-01,2.073654700490617508e-01,2.179900184630184090e-01,2.059825572595075371e-01
1.700724396061550903e-01,2.171753576105548145e-01,1.655359755068379068e-01,1.584799210726835494e-01,1.960129256527004260e-01,1.894758188637631346e-01,2.196146686428827322e-01,2.143658311264270144e-01,2.427698608748330988e-01,2.652939940327699864e-01,1.001948603970543861e+00,2.522246796124215096e-01,2.386848363860790412e-01,2.268174250379590140e-01,2.195616396052779418e-01,2.138995605410897727e-01,2.326462996026790186e-01,2.279341857883672717e-01,2.375694764696228700e-01,2.399659748269390436e-01,2.264942250294680881e-01
1.297349530799323802e-01,1.823020050088133281e-01,1.733631272585900995e-01,1.308854687038635278e-01,1.729471254147378900e-01,1.961590009993486317e-01,1.947562972068186959e-01,1.520484329750182717e-01,1.928025318376584973e-01,2.440720333532029884e-01,9.179643112714221953e-01,2.402404426989931951e-01,2.201036977330050326e-01,2.267383675215162431e-01,1.876022513185726104e-01,2.275275055535515567e-01,2.269400975714467306e-01,2.319577127000612693e-01,2.472684252689696383e-01,2.432051052746324604e-01,2.229535906986690186e-01
1.205363089349342776e-01,1.484016716029113170e-01,1.615849307374749855e-01,1.439953868578869867e-01,1.457662110298012514e-01,1.707278943643145142e-01,1.855842931967888187e-01,1.433643545722485257e-01,1.723841158052418221e-01,2.133377306663608031e-01,8.028898406915879749e-01,2.366152612333621008e-01,2.073478755407072160e-01,2.070068041118705848e-01,1.778431267883905098e-01,2.024877870806804092e-01,2.200570915355038459e-01,2.327273869184823263e-01,2.269286299994941469e-01,2.092100135798982685e-01,2.214489179217674075e-01
1.356753151661792833e-01,1.291779294389549526e-01,1.158639499490594360e-01,1.107155043245205001e-01,1.545539981604254209e-01,1.544560138887209055e-01,1.746772462255692382e-01,1.484124414772268197e-01,1.245282370165669977e-01,2.140485231043974534e-01,6.516434875386094561e-01,1.979952823359021064e-01,1.779031817972714646e-01,2.017200524022426111e-01,1.446745816792665285e-01,1.706155159885501260e-01,2.066466172872248597e-01,2.288782040310720634e-01,2.394123135051783036e-01,2.077251675125686703e-01,2.125301398630794203e-01
1.113252663923211816e-01,1.385426786412788935e-01,1.015278258899515451e-01,1.326640674274869036e-01,1.155447899359016983e-01,1.435206197644265658e-01,1.397634796213671482e-01,1.062673901982454233e-01,1.375356417097294837e-01,2.300511396018166399e-01,5.411080695565333443e-01,1.789302665860984798e-01,1.643408197945896432e-01,1.677463518610982640e-01,1.306640981580845795e-01,1.678324957607699175e-01,1.944914101187492916e-01,2.071360962398995642e-01,1.972579254643797297e-01,2.193342284034799361e-01,2.216961340832753757e-01
1.599231086841746419e-01,1.419208732562757813e-01,1.443019396034548041e-01,1.115730352818503773e-01,9.536908510370188663e-02,1.252979059155470698e-01,1.150627235093104189e-01,1.135020834841671128e-01,1.413600281719982754e-01,1.954597322582108943e-01,4.484230742821401772e-01,1.585704446237989895e-01,1.340408052327099198e-01,1.562368915274565118e-01,1.333410334939043596e-01,1.783335752694495402e-01,1.857505086733329813e-01,2.052161920796208017e-01,2.173831903202940730e-01,2.333966639956366329e-01,2.336334896306827835e-01
1.625637339916278234e-01,1.443850292609128450e-01,1.189808026995392287e-01,1.365727456552244534e-01,1.108161341460609933e-01,1.237618520415053325e-01,8.958905809135328524e-02,9.810972684781925357e-02,1.308742928589945176e-01,1.467748187852954966e-01,3.825057363178597236e-01,1.433757369541532878e-01,1.310433395061038619e-01,1.229182052476612413e-01,1.260345817496214826e-01,1.487915804220110993e-01,1.627141941495312549e-01,1.900130236069568768e-01,2.652537470388210417e-01,2.616132363175094344e-01,2.337214376575084684e-01
2.055305068554705017e-01,1.624433528619533829e-01,1.464247721230852728e-01,1.313176026110866590e-01,1.229716640626588309e-01,1.688631505269196920e-01,9.563526271670561019e-02,1.125506852666632862e-01,1.013812518481055081e-01,1.129293450680482480e-01,3.391844600761902417e-01,1.310228307153198379e-01,1.055623312108182055e-01,1.129188864000712639e-01,1.272591758029021913e-01,1.674230201071462976e-01,1.800415090123743678e-01,1.937138180525994069e-01,2.432593332860171209e-01,3.151809558747862283e-01,2.571784711618569363e-01
2.133136326104612679e-01,1.804054125025687794e-01,1.825663654175564143e-01,1.283005506525945194e-01,1.284758267188869096e-01,1.395994672244456336e-01,1.001540220278625132e-01,1.193129899628241064e-01,1.099054466775599148e-01,1.111151851709221289e-01,3.098795121850240197e-01,1.267156735122942357e-01,1.014685141543691105e-01,9.128555446998784517e-02,1.568935332230609325e-01,1.518714168735177394e-01,1.619917134736953979e-01,1.905089954478304259e-01,2.478441916688958746e-01,3.029882267503330451e-01,2.945471347624666336e-01
