1.142306115522215421e-01,-1.406456080569674638e-01,9.648385979857574402e-01,1.142306115522213339e-01,-1.406456080569674361e-01,9.648385979857574402e-01,9.590316856741970541e-03
1.277513884399041344e-01,-1.426835353093468817e-01,9.623044545575181186e-01,1.277513884399041344e-01,-1.426835353093470204e-01,9.623044545575183406e-01,9.512661458641505363e-03
1.425258433321572593e-01,-1.437626100738590429e-01,9.620621335272375729e-01,1.425258433321570373e-01,-1.437626100738590984e-01,9.620621335272377950e-01,8.006248631305751262e-03
1.581294058422493265e-01,-1.433762260842892100e-01,9.622826981812191427e-01,1.581294058422494930e-01,-1.433762260842892378e-01,9.622826981812191427e-01,6.216471885756649773e-03
1.740919112401388413e-01,-1.411914083058582181e-01,9.620165912955720433e-01,1.740919112401390079e-01,-1.411914083058581904e-01,9.620165912955720433e-01,4.725967992656135430e-03
1.899635273981043482e-01,-1.370877016724415809e-01,9.611406717407889877e-01,1.899635273981046812e-01,-1.370877016724414976e-01,9.611406717407887657e-01,3.624923315914449495e-03
2.052954769075534813e-01,-1.311063718968660252e-01,9.598102771792261789e-01,2.052954769075533148e-01,-1.311063718968661640e-01,9.598102771792261789e-01,2.851649847302281660e-03
2.196510469016774159e-01,-1.234273714756775053e-01,9.582136099201864488e-01,2.196510469016774714e-01,-1.234273714756776164e-01,9.582136099201862267e-01,2.336098666353023101e-03
2.326414764412219893e-01,-1.143537689294139847e-01,9.565060463835194371e-01,2.326414764412219616e-01,-1.143537689294140819e-01,9.565060463835194371e-01,2.032345141937251520e-03
2.439645326618204435e-01,-1.042845061799810014e-01,9.547993638497297431e-01,2.439645326618205268e-01,-1.042845061799810569e-01,9.547993638497299651e-01,1.918320313344663852e-03
2.534311129257217909e-01,-9.367368702060138719e-02,9.531631564896996256e-01,2.534311129257217354e-01,-9.367368702060138719e-02,9.531631564896996256e-01,1.989348224965672984e-03
2.609731304137059560e-01,-8.298378278848386747e-02,9.516280548836992814e-01,2.609731304137060670e-01,-8.298378278848389522e-02,9.516280548836992814e-01,2.252281293559192654e-03
2.666327994323352546e-01,-7.264271653097890968e-02,9.501888629172819956e-01,2.666327994323352546e-01,-7.264271653097899295e-02,9.501888629172819956e-01,2.721592598323829826e-03
2.705384026430911470e-01,-6.301292622254234255e-02,9.488074658568057540e-01,2.705384026430912581e-01,-6.301292622254224540e-02,9.488074658568055320e-01,3.417489903321357936e-03
2.728739277586936240e-01,-5.437610981641544106e-02,9.474163367254351265e-01,2.728739277586936796e-01,-5.437610981641541330e-02,9.474163367254351265e-01,4.365537261853374984e-03
2.738503738546570476e-01,-4.693218562816563882e-02,9.459259382013852635e-01,2.738503738546572697e-01,-4.693218562816567352e-02,9.459259382013852635e-01,5.595709388065056578e-03
2.736873705639854548e-01,-4.080644182511899282e-02,9.442447608834115824e-01,2.736873705639853993e-01,-4.080644182511902751e-02,9.442447608834118045e-01,7.134713157849734144e-03
2.726171861640720451e-01,-3.605616580620613770e-02,9.423298363893808371e-01,2.726171861640720451e-01,-3.605616580620617240e-02,9.423298363893808371e-01,8.977961168909337486e-03
2.709255484359657240e-01,-3.267004554304547836e-02,9.402905006463281312e-01,2.709255484359655020e-01,-3.267004554304543673e-02,9.402905006463281312e-01,1.102208424692097122e-02
2.690209617336498105e-01,-3.056782376561664738e-02,9.385280477421358292e-01,2.690209617336498660e-01,-3.056782376561668901e-02,9.385280477421358292e-01,1.296406835260872914e-02
2.674356575513964218e-01,-2.963719798233398900e-02,9.377423975672728451e-01,2.674356575513964218e-01,-2.963719798233404451e-02,9.377423975672728451e-01,1.428005681000230065e-02
