3.796514859624031679e-01,3.526254438766045496e-01,3.473908113961257094e-01,2.651599067612865901e-01,2.860441676598723948e-01,2.994705975158242772e-01,1.959880340518652952e-01,2.324045313156073989e-01,2.246159065821722034e-01,2.498787203601454399e-01,5.236322389369650887e-01,2.258950352242675708e-01,1.677013907271379112e-01,1.344517301630701600e-01,1.583797045715121532e-01,1.461006311817798775e-01,1.459480187304673382e-01,1.422321364421222922e-01,1.459044864374912098e-01,1.953842499305934455e-01,1.938634005950290173e-01
3.622019908978644231e-01,3.392367146565162805e-01,3.247809027111356328e-01,2.893723168644548038e-01,2.293500525575191962e-01,2.648605703611204842e-01,2.058013478807606267e-01,1.859514646678679106e-01,1.724748974490578068e-01,2.022584303432308217e-01,4.442642722130504263e-01,2.078327945818957134e-01,1.413641773739303109e-01,1.441628107247047708e-01,1.420319311555411912e-01,1.552581024059894454e-01,1.182145171863347444e-01,1.281168611715634287e-01,1.628804320437336473e-01,1.984185368593834042e-01,1.305853139609635116e-01
3.062434803203402112e-01,3.091792242554407544e-01,2.553783086117564771e-01,2.632063553649124366e-01,2.092235211615796064e-01,2.886380676145440805e-01,1.428564209250370587e-01,1.472790181453895730e-01,1.444827851043841982e-01,1.722028003345902614e-01,5.574722244876476607e-01,2.013078109776651747e-01,1.457928121786837283e-01,1.251499555863231916e-01,1.201786241666582405e-01,1.488750876242208865e-01,1.217278307386637920e-01,1.427402776840180909e-01,1.963458583289678927e-01,1.846069735943052514e-01,1.489913996516400441e-01
2.935359165815416005e-01,2.607150454411810148e-01,2.579224541585826147e-01,2.269849817097493172e-01,1.863275721668650464e-01,2.321990242440103436e-01,1.496290887263664882e-01,1.344984978200469417e-01,1.383029404272103913e-01,1.665485661064878276e-01,6.711393166727679382e-01,1.870998892264399971e-01,1.570629704628130896e-01,1.387206161241765767e-01,1.404541785968464740e-01,1.495542950890511036e-01,1.431062140135765659e-01,1.619510529940506316e-01,1.948106682807267953e-01,1.650322296449013848e-01,1.639417995535536465e-01
2.797285367885434804e-01,2.245644650058137293e-01,2.126180539013158566e-01,2.069389813663369826e-01,2.250910710236315726e-01,1.889918340484027515e-01,1.679624928453120336e-01,1.146907764102549493e-01,1.235510688749904551e-01,1.804105928375488999e-01,7.460716022803987046e-01,1.764660872444644979e-01,1.302042099649008411e-01,1.698248133659119030e-01,1.443707768217777909e-01,1.521399139358131369e-01,1.407821418769931721e-01,1.759509222123121774e-01,1.932230223287082216e-01,1.965608139316208369e-01,1.694140020611122621e-01
2.080066919344765730e-01,1.887265068288976888e-01,1.919596179976254535e-01,1.470822602198759155e-01,2.014629706146745525e-01,1.427670716573976595e-01,1.797312547979771358e-01,1.152833178418051774e-01,1.155679375100244766e-01,2.077249059924662355e-01,8.484281791837610109e-01,1.908141020548726197e-01,1.730244669421045212e-01,1.904362893344559438e-01,1.361769430891165145e-01,1.640375487279176481e-01,1.778129757120528176e-01,1.963071689951296772e-01,1.820838550307162518e-01,1.815260663276076769e-01,1.864077420281275987e-01
1.705460316300093093e-01,1.941133106532988983e-01,1.976237211090367540e-01,1.020554603978951480e-01,1.623255475508539047e-01,1.457454539867009402e-01,1.933648166279665626e-01,1.090656479278094282e-01,1.517567290785203360e-01,2.153199256460775757e-01,9.290130891729472262e-01,2.413589803087674845e-01,2.017468602023198554e-01,1.907055796452192531e-01,1.540960311653379600e-01,1.732288334385095052e-01,2.037466123286623410e-01,2.023927593332263963e-01,2.006308814402824048e-01,1.958338978157704302e-01,1.966399637294036773e-01
1.784937990635702132e-01,1.978921271276352090e-01,1.808824276787716623e-01,1.149340821554597075e-01,1.659827190347394621e-01,1.594578391677870244e-01,2.048582490909823250e-01,1.281793904400513884e-01,1.902450841892251998e-01,2.444714872722378585e-01,1.014143425812538579e+00,2.626450411749159386e-01,2.140832493940928172e-01,2.140778411254433411e-01,1.643828901285294686e-01,1.925972985400419280e-01,2.106154227670001822e-01,2.204435517825038826e-01,2.339220232604178329e-01,2.446650059763420537e-01,2.326613142889240038e-01
1.870585236952252706e-01,2.385180121399625430e-01,1.702463342312712513e-01,1.494054941389772184e-01,1.798507646307228314e-01,1.849692439073338246e-01,2.040283122763945911e-01,1.820062335648448826e-01,2.227372948569059097e-01,2.628904446634698355e-01,1.033962995882827585e+00,2.576914082762284397e-01,2.413532398180519012e-01,2.264798619497316590e-01,1.897307621121818999e-01,1.937469899087226610e-01,2.291665213354992514e-01,2.354579681064195573e-01,2.267542728939788699e-01,2.407203647378883538e-01,2.376607817178409410e-01
2.227551258392227174e-01,2.300129988534431735e-01,2.142596204104640079e-01,2.199131565765709839e-01,2.031274273480109804e-01,2.119573493138824372e-01,2.117041805445103175e-01,2.342060760148452769e-01,2.450916170545076600e-01,2.673499477647942602e-01,1.051572143799930137e+00,2.725149314622345442e-01,2.447596271434174242e-01,2.340111943235997360e-01,2.135134813227156370e-01,2.223919580483172675e-01,2.247583462849510605e-01,2.215072359990985507e-01,2.063259036274233960e-01,2.184258179398604338e-01,2.272564853241383631e-01
