7.170528820688355787e-02,-2.042230748858514799e-01,9.489442312785364431e-01,7.170528820688348848e-02,-2.042230748858515077e-01,9.489442312785364431e-01,1.373032625402054174e-02
8.497529499597336611e-02,-2.184585517029061230e-01,9.422874101076814668e-01,8.497529499597342162e-02,-2.184585517029061785e-01,9.422874101076816888e-01,1.426798904082005048e-02
1.012540788996830476e-01,-2.339722796797478743e-01,9.382666216531097003e-01,1.012540788996830338e-01,-2.339722796797478743e-01,9.382666216531097003e-01,1.257389906690736803e-02
1.208559462470644164e-01,-2.498957359212198859e-01,9.342883131051158419e-01,1.208559462470644164e-01,-2.498957359212198859e-01,9.342883131051158419e-01,1.016159927910378902e-02
1.440362831193722215e-01,-2.652588660055097969e-01,9.286955433466126397e-01,1.440362831193722215e-01,-2.652588660055098524e-01,9.286955433466126397e-01,7.924933544385601158e-03
1.709888759644061507e-01,-2.790902477083918587e-01,9.209861163367127901e-01,1.709888759644063172e-01,-2.790902477083918587e-01,9.209861163367127901e-01,6.065634522193760758e-03
2.017069728370900483e-01,-2.903000676783503153e-01,9.111641777654729824e-01,2.017069728370899373e-01,-2.903000676783502598e-01,9.111641777654729824e-01,4.544415210663760307e-03
2.358207705832883472e-01,-2.976650237130921695e-01,8.994389173754854250e-01,2.358207705832882084e-01,-2.976650237130922250e-01,8.994389173754854250e-01,3.316854890817150237e-03
2.724569463104709044e-01,-2.999498580674132553e-01,8.861665078673380824e-01,2.724569463104707934e-01,-2.999498580674133663e-01,8.861665078673380824e-01,2.422234569513154190e-03
3.101707650355125523e-01,-2.961428140686566124e-01,8.718520193150612885e-01,3.101707650355125523e-01,-2.961428140686565569e-01,8.718520193150615105e-01,2.018609633821749627e-03
3.470141280991426713e-01,-2.857514742326763835e-01,8.571242628836620581e-01,3.470141280991426713e-01,-2.857514742326763280e-01,8.571242628836620581e-01,2.385476927009050341e-03
3.807757087667467677e-01,-2.690575734528057872e-01,8.426528702951245897e-01,3.807757087667467677e-01,-2.690575734528058982e-01,8.426528702951243677e-01,3.888424905360732264e-03
4.093536544393268084e-01,-2.472071836459371064e-01,8.290179994298715327e-01,4.093536544393269194e-01,-2.472071836459371341e-01,8.290179994298715327e-01,6.908581199168845055e-03
4.311372407395669404e-01,-2.220618935445188569e-01,8.165773121473780538e-01,4.311372407395669404e-01,-2.220618935445188846e-01,8.165773121473778318e-01,1.176221500051047308e-02
4.452528771996385193e-01,-1.958483922936965493e-01,8.053882616924694648e-01,4.452528771996385193e-01,-1.958483922936965493e-01,8.053882616924692428e-01,1.864421282349815190e-02
4.516101904568116665e-01,-1.707428941913104459e-01,7.952306069589637483e-01,4.516101904568118330e-01,-1.707428941913104459e-01,7.952306069589635262e-01,2.760397458557461992e-02
4.508252354331716560e-01,-1.485383165447784759e-01,7.857549979753144509e-01,4.508252354331716560e-01,-1.485383165447784481e-01,7.857549979753146729e-01,3.851141715913247721e-02
4.442122611866528015e-01,-1.304688470593926564e-01,7.767820847024081710e-01,4.442122611866529125e-01,-1.304688470593926841e-01,7.767820847024081710e-01,5.092448758033568668e-02
4.340110714917505552e-01,-1.171851319213179921e-01,7.687519957256980785e-01,4.340110714917506662e-01,-1.171851319213180753e-01,7.687519957256980785e-01,6.379004721007697221e-02
4.236473846478748251e-01,-1.088634845513658245e-01,7.631041071824893329e-01,4.236473846478746585e-01,-1.088634845513657690e-01,7.631041071824893329e-01,7.514491400253836551e-02
4.170751550303286592e-01,-1.054763159447016652e-01,7.618994872762013815e-01,4.170751550303286592e-01,-1.054763159447016652e-01,7.618994872762011594e-01,8.247144217520668841e-02
