1.886445208088039990e-02,-3.842812373152030680e-04,3.929690671198179941e-02,1.886445208088034786e-02,-3.842812373152179216e-04,3.929690671198124430e-02,1.509516793458676176e-04,1.509516793458676176e-04,1.509516793458676176e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.716361262683151548e-02,-3.490412875854039714e-04,3.579877825019409099e-02,1.716361262683166466e-02,-3.490412875854122113e-04,3.579877825019425752e-02,1.255877593950849302e-04,1.255877593949739079e-04,1.255877593949739079e-04,-1.110223024625156540e-16,-1.110223024625156540e-16
1.562639259291674632e-02,-3.172988124480095136e-04,3.262998248437720683e-02,1.562639259291697530e-02,-3.172988124480130914e-04,3.262998248437765092e-02,1.045667130299410275e-04,1.045667130299410275e-04,1.045667130299410275e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.425768693758509842e-02,-2.891213548652238341e-04,2.980285898697410119e-02,1.425768693758508801e-02,-2.891213548652094684e-04,2.980285898697410119e-02,8.739526604539804566e-05,8.739526604539804566e-05,8.739526604539804566e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.306194022989101700e-02,-2.645702524418532247e-04,2.732866319933693888e-02,1.306194022989101006e-02,-2.645702524418756135e-04,2.732866319933671684e-02,7.360181074456129124e-05,7.360181074456129124e-05,7.360181074456129124e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.204310027436610031e-02,-2.437000297372773254e-04,2.521744110864282407e-02,1.204310027436611766e-02,-2.437000297372837222e-04,2.521744110864276855e-02,6.274866653255273263e-05,6.274866653255273263e-05,6.274866653255273263e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.120457569706418549e-02,-2.265578370481268356e-04,2.347791415435562801e-02,1.120457569706410222e-02,-2.265578370481264019e-04,2.347791415435579454e-02,5.444357566042334895e-05,5.444357566042334895e-05,5.444357566042334895e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.054919839842715854e-02,-2.131829472139354538e-04,2.211737685412012988e-02,1.054919839842706659e-02,-2.131829472139492232e-04,2.211737685412018539e-02,4.835009158088432457e-05,4.835009158088432457e-05,4.835009158088432457e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.007919170170859177e-02,-2.036063211713379532e-04,2.114160943654405656e-02,1.007919170170853279e-02,-2.036063211713254849e-04,2.114160943654405656e-02,4.419654445375620355e-05,4.419654445375620355e-05,4.419654445375620355e-05,0.000000000000000000e+00,0.000000000000000000e+00
9.796144919517964927e-03,-1.978502517857184256e-04,2.055480748516405609e-02,9.796144919517970132e-03,-1.978502517857361523e-04,2.055480748516383405e-02,4.178330772530713944e-05,4.178330772530713944e-05,4.178330772530713944e-05,0.000000000000000000e+00,0.000000000000000000e+00
