-6.210717945399493178e-01,-3.011957614549861523e-02,7.338421002823635186e-01,-6.210717945399495399e-01,-3.011957614549869156e-02,7.338421002823637407e-01,4.776759188931306577e-03,7.048703200629446997e-04,4.071888868868361877e-03,8.704494418169752556e-01
-6.211249183353620973e-01,-2.943161090483004116e-02,7.338187774429170140e-01,-6.211249183353624304e-01,-2.943161090482999953e-02,7.338187774429167920e-01,4.773191895288908526e-03,7.046152360236090928e-04,4.068576659265299433e-03,8.700492548323587316e-01
-6.211760508038133288e-01,-2.875409573469428492e-02,7.337963351060288186e-01,-6.211760508038131068e-01,-2.875409573469422247e-02,7.337963351060283745e-01,4.769731963847667622e-03,7.043675810602945120e-04,4.065364382787373110e-03,8.689158621458913379e-01
-6.212252426181748000e-01,-2.808704145542134656e-02,7.337747506460448044e-01,-6.212252426181745779e-01,-2.808704145542135350e-02,7.337747506460445823e-01,4.766379977396900669e-03,7.041272426411282481e-04,4.062252734755772421e-03,8.702400483879713100e-01
-6.212725436908513865e-01,-2.743045845711374400e-02,7.337540017921810875e-01,-6.212725436908517196e-01,-2.743045845711373359e-02,7.337540017921815316e-01,4.763136497550612969e-03,7.038941044900104416e-04,4.059242393060602527e-03,8.703858735709728567e-01
-6.213180031704754747e-01,-2.678435671153479164e-02,7.337340666300605774e-01,-6.213180031704752526e-01,-2.678435671153491654e-02,7.337340666300599112e-01,4.760002064945145772e-03,7.036680466023792491e-04,4.056334018342766523e-03,8.704767260050616517e-01
-6.213616694386945305e-01,-2.614874578380461251e-02,7.337149236031291766e-01,-6.213616694386945305e-01,-2.614874578380450842e-02,7.337149236031293986e-01,4.756977199453643612e-03,7.034489452659720143e-04,4.053528254187671598e-03,8.704826254732097590e-01
-6.214035901071544021e-01,-2.552363484390356846e-02,7.336965515140946303e-01,-6.214035901071544021e-01,-2.552363484390346438e-02,7.336965515140941863e-01,4.754062400364661434e-03,7.032366730745920336e-04,4.050825727290069400e-03,8.699336996736704020e-01
-6.214438120145536759e-01,-2.490903267797981227e-02,7.336789295262304833e-01,-6.214438120145544531e-01,-2.490903267797980880e-02,7.336789295262311494e-01,4.751258146575787489e-03,7.030310989466492799e-04,4.048227047629138209e-03,8.702507477007564995e-01
-6.214823812238525758e-01,-2.430494769945776984e-02,7.336620371646658256e-01,-6.214823812238521317e-01,-2.430494769945781841e-02,7.336620371646660477e-01,4.748564896792789591e-03,7.028320881384830798e-04,4.045732808654306512e-03,8.702772810283493365e-01
-6.215193430195968816e-01,-2.371138795994901655e-02,7.336458543176107572e-01,-6.215193430195957713e-01,-2.371138795994903736e-02,7.336458543176098690e-01,4.745983089705863023e-03,7.026395022620146591e-04,4.043343587443848364e-03,8.701642954156945109e-01
-6.215547419053453204e-01,-2.312836115996046507e-02,7.336303612375095762e-01,-6.215547419053459866e-01,-2.312836115996053793e-02,7.336303612375104644e-01,4.743513144170180551e-03,7.024531992955163062e-04,4.041059944874664245e-03,8.702270418948289121e-01
-6.215886216012324050e-01,-2.255587465940003117e-02,7.336155385421714303e-01,-6.215886216012327381e-01,-2.255587465939998953e-02,7.336155385421718744e-01,4.741155459391827032e-03,7.022730335988214279e-04,4.038882425793005604e-03,8.703338379061240637e-01
-6.216210250416154270e-01,-2.199393548787818842e-02,7.336013672158209209e-01,-6.216210250416154270e-01,-2.199393548787838271e-02,7.336013672158209209e-01,4.738910415096109219e-03,7.020988559264251805e-04,4.036811559169684038e-03,8.701612697476819314e-01
-6.216519943728440190e-01,-2.144255035480249066e-02,7.335878286101161772e-01,-6.216519943728437969e-01,-2.144255035480253230e-02,7.335878286101159551e-01,4.736778371701777512e-03,7.019305134375874999e-04,4.034847858264190013e-03,8.703171552556289159e-01
-6.216815709511418486e-01,-2.090172565926622789e-02,7.335749044451328471e-01,-6.216815709511414045e-01,-2.090172565926627646e-02,7.335749044451324030e-01,4.734759670486005101e-03,7.017678497098778223e-04,4.032991820776127279e-03,8.701937106153097012e-01
-6.217097953405421595e-01,-2.037146749972577886e-02,7.335625768102504995e-01,-6.217097953405421595e-01,-2.037146749972574417e-02,7.335625768102502775e-01,4.732854633755723128e-03,7.016107047491670912e-04,4.031243929006556037e-03,8.701571691048848312e-01
-6.217367073109802966e-01,-1.985178168347020988e-02,7.335508281650594542e-01,-6.217367073109799636e-01,-1.985178168347026539e-02,7.335508281650594542e-01,4.731063564992282755e-03,7.014589149983985195e-04,4.029604649993884236e-03,8.701065476920357700e-01
-6.217623458364329725e-01,-1.934267373587818944e-02,7.335396413401811255e-01,-6.217623458364329725e-01,-1.934267373587812699e-02,7.335396413401809035e-01,4.729386749028535730e-03,7.013123133504661766e-04,4.028074435678069554e-03,8.700788013332400039e-01
-6.217867490931773267e-01,-1.884414890946235766e-02,7.335289995380718242e-01,-6.217867490931772156e-01,-1.884414890946251725e-02,7.335289995380716022e-01,4.727824452176371262e-03,7.011707291547653043e-04,4.026653723021605957e-03,8.703267496478481746e-01
-6.218099544580996119e-01,-1.835621219270006099e-02,7.335188863337503973e-01,-6.218099544580995008e-01,-1.835621219270017895e-02,7.335188863337503973e-01,4.726376922397690361e-03,7.010339882266292122e-04,4.025342934171061149e-03,8.701910204382122815e-01
-6.218319985071358857e-01,-1.787886831864982096e-02,7.335092856755399682e-01,-6.218319985071357747e-01,-1.787886831864993892e-02,7.335092856755399682e-01,4.725044389433052938e-03,7.009019128566551515e-04,4.024142476576397787e-03,8.697874159543517170e-01
-6.218529170137607753e-01,-1.741212177335100392e-02,7.335001818857356248e-01,-6.218529170137607753e-01,-1.741212177335087208e-02,7.335001818857358469e-01,4.723827064947200283e-03,7.007743218176987199e-04,4.023052743129501563e-03,8.701134062397402058e-01
-6.218727449475468516e-01,-1.695597680400747279e-02,7.334915596612263666e-01,-6.218727449475472957e-01,-1.695597680400735136e-02,7.334915596612265887e-01,4.722725142663836140e-03,7.006510303703139542e-04,4.022074112293522186e-03,8.702140397587949661e-01
-6.218915164728391343e-01,-1.651043742695376682e-02,7.334834040741290417e-01,-6.218915164728391343e-01,-1.651043742695389518e-02,7.334834040741290417e-01,4.721738798498520406e-03,7.005318502745216946e-04,4.021206948223998712e-03,8.702810877539697287e-01
-6.219092649474642354e-01,-1.607550743540219623e-02,7.334757005723457901e-01,-6.219092649474641243e-01,-1.607550743540221011e-02,7.334757005723460122e-01,4.720868190686622334e-03,7.004165897918079864e-04,4.020451600894814348e-03,8.700487287388808388e-01
-6.219260229215231028e-01,-1.565119040697066782e-02,7.334684349801036118e-01,-6.219260229215224367e-01,-1.565119040697063313e-02,7.334684349801033898e-01,4.720113459897701258e-03,7.003050536931176850e-04,4.019808406204583573e-03,8.700978739266957973e-01
-6.219418221362541521e-01,-1.523748971099114433e-02,7.334615934984649588e-01,-6.219418221362541521e-01,-1.523748971099116514e-02,7.334615934984649588e-01,4.719474729368428045e-03,7.001970432652937504e-04,4.019277686103134295e-03,8.697935303705294219e-01
-6.219566935229653426e-01,-1.483440851559695087e-02,7.334551627058131240e-01,-6.219566935229647875e-01,-1.483440851559678780e-02,7.334551627058124579e-01,4.718952105004975417e-03,7.000923563175165398e-04,4.018859748687458877e-03,8.702676066907996111e-01
-6.219706672020134386e-01,-1.444194979458805067e-02,7.334491295582932224e-01,-6.219706672020137717e-01,-1.444194979458796393e-02,7.334491295582936665e-01,4.718545675498175829e-03,6.999907871835242545e-04,4.018554888314651574e-03,8.700534101168566625e-01
-6.219837724818568780e-01,-1.406011633407557374e-02,7.334434813902365180e-01,-6.219837724818568780e-01,-1.406011633407548353e-02,7.334434813902365180e-01,4.718255512435154397e-03,6.998921267317159689e-04,4.018363385703438428e-03,8.697997157504566701e-01
-6.219960378581770311e-01,-1.368891073890249506e-02,7.334382059145695409e-01,-6.219960378581768090e-01,-1.368891073890235455e-02,7.334382059145693189e-01,4.718081670381985004e-03,6.997961623657067420e-04,4.018285508016278262e-03,8.702275209826034752e-01
-6.220074910130188872e-01,-1.332833543884208091e-02,7.334332912231579238e-01,-6.220074910130186652e-01,-1.332833543884220928e-02,7.334332912231579238e-01,4.718024187003594383e-03,6.997026780323212236e-04,4.018321508971273159e-03,8.701720702267563556e-01
-6.220181588140306639e-01,-1.297839269457214291e-02,7.334287257871721089e-01,-6.220181588140309970e-01,-1.297839269457211342e-02,7.334287257871725529e-01,4.718083083140006684e-03,6.996114542260345459e-04,4.018471628913972138e-03,8.699756310601435283e-01
-6.220280673137328353e-01,-1.263908460342478245e-02,7.334244984574045390e-01,-6.220280673137330574e-01,-1.263908460342479112e-02,7.334244984574047610e-01,4.718258362904764747e-03,6.995222679919699260e-04,4.018736094912794821e-03,8.700708940740543573e-01
-6.220372417488380101e-01,-1.231041310491282938e-02,7.334205984645633114e-01,-6.220372417488377881e-01,-1.231041310491258478e-02,7.334205984645630894e-01,4.718550013756594996e-03,6.994348929327820485e-04,4.019115120823812948e-03,8.701963776631892467e-01
-6.220457065396131080e-01,-1.199237998602995306e-02,7.334170154195339686e-01,-6.220457065396129970e-01,-1.199237998603003286e-02,7.334170154195339686e-01,4.718958006595080912e-03,6.993490992139861362e-04,4.019608907381094776e-03,8.697031295179404875e-01
-6.220534852893302435e-01,-1.168498688632585783e-02,7.334137393136738181e-01,-6.220534852893304656e-01,-1.168498688632573293e-02,7.334137393136738181e-01,4.719482295815646822e-03,6.992646535639579497e-04,4.020217642251688872e-03,8.699751565743728543e-01
-6.220606007836942952e-01,-1.138823530275625412e-02,7.334107605189924550e-01,-6.220606007836939622e-01,-1.138823530275619861e-02,7.334107605189926771e-01,4.720122819401928460e-03,6.991813192863682858e-04,4.020941500115560174e-03,8.698997627452774717e-01
-6.220670749903784991e-01,-1.110212659430616020e-02,7.334080697884006739e-01,-6.220670749903782770e-01,-1.110212659430617060e-02,7.334080697884000077e-01,4.720879498974012156e-03,6.990988562588507094e-04,4.021780642715161447e-03,8.681177075664794351e-01
-6.220729290585667037e-01,-1.082666198638713648e-02,7.334056582558862170e-01,-6.220729290585672588e-01,-1.082666198638717117e-02,7.334056582558866610e-01,4.721752239858767464e-03,6.990170209413282265e-04,4.022735218917439237e-03,8.698840928072402168e-01
-6.220781833185509146e-01,-1.056184257500822343e-02,7.334035174366911880e-01,-6.220781833185513587e-01,-1.056184257500833445e-02,7.334035174366916321e-01,4.722740931143026843e-03,6.989355663811203101e-04,4.023805364761906533e-03,8.701571636988372216e-01
-6.220828572813656976e-01,-1.030766933071968969e-02,7.334016392274683716e-01,-6.220828572813654755e-01,-1.030766933071968969e-02,7.334016392274681495e-01,4.723845445731650328e-03,6.988542422173837920e-04,4.024991203514266536e-03,8.699874483097489453e-01
-6.220869696384561109e-01,-1.006414310233009514e-02,7.334000159064070212e-01,-6.220869696384558889e-01,-1.006414310233021830e-02,7.334000159064072433e-01,4.725065640390879729e-03,6.987727946887734021e-04,4.026292845702106327e-03,8.701380186236178371e-01
-6.220905382614012602e-01,-9.831264620396143461e-03,7.333986401333711935e-01,-6.220905382614011492e-01,-9.831264620396028969e-03,7.333986401333714156e-01,4.726401355794190851e-03,6.986909666379936823e-04,4.027710389156197168e-03,8.699684450257287871e-01
-6.220935802016549498e-01,-9.609034500485204300e-03,7.333975049499841248e-01,-6.220935802016548388e-01,-9.609034500485256342e-03,7.333975049499841248e-01,4.727852416561567628e-03,6.986084975191264590e-04,4.029243919042441169e-03,8.700918907844490402e-01
-6.220961116903309662e-01,-9.397453246210571084e-03,7.333966037797200466e-01,-6.220961116903311883e-01,-9.397453246210534655e-03,7.333966037797200466e-01,4.729418631297666042e-03,6.985251234048472924e-04,4.030893507892818750e-03,8.702371233600060263e-01
-6.220981481380208900e-01,-9.196521252039221994e-03,7.333959304279622504e-01,-6.220981481380217781e-01,-9.196521252039034644e-03,7.333959304279631386e-01,4.731099792623205680e-03,6.984405769949741938e-04,4.032659215628231486e-03,8.700499417109187617e-01
-6.220997041346618683e-01,-9.006238805871581016e-03,7.333954790820774727e-01,-6.220997041346614242e-01,-9.006238805871468259e-03,7.333954790820776948e-01,4.732895677191706341e-03,6.983545876209085179e-04,4.034541089570797823e-03,8.688514623868490716e-01
-6.221007934494094949e-01,-8.826606091394588807e-03,7.333952443114277742e-01,-6.221007934494093838e-01,-8.826606091394571460e-03,7.333952443114282183e-01,4.734806045729733626e-03,6.982668812580694606e-04,4.036539164471664165e-03,8.697478003971990113e-01
-6.221014290305679761e-01,-8.657623190206270580e-03,7.333952210674022920e-01,-6.221014290305680872e-01,-8.657623190206267111e-03,7.333952210674020700e-01,4.736830643039813271e-03,6.981771805335545977e-04,4.038653462506258673e-03,8.699044191257816472e-01
-6.221016230055480545e-01,-8.499290083713126331e-03,7.333954046834213480e-01,-6.221016230055480545e-01,-8.499290083713095106e-03,7.333954046834217921e-01,4.738969198023829099e-03,6.980852047343555355e-04,4.040883993289473564e-03,8.700799237857017587e-01
-6.221013866808449144e-01,-8.351606654799875046e-03,7.333957908749195731e-01,-6.221013866808449144e-01,-8.351606654799765758e-03,7.333957908749200172e-01,4.741221423688352088e-03,6.979906698207916094e-04,4.043230753867560479e-03,8.699881386936338945e-01
-6.221007305420689359e-01,-8.214572689271735020e-03,7.333963757393285876e-01,-6.221007305420687139e-01,-8.214572689271792266e-03,7.333963757393285876e-01,4.743587017156297714e-03,6.978932884342814447e-04,4.045693728722016269e-03,8.696908149362532203e-01
-6.220996642539877719e-01,-8.088187877069375614e-03,7.333971557560239329e-01,-6.220996642539875499e-01,-8.088187877069290613e-03,7.333971557560237109e-01,4.746065659664427949e-03,6.977927699128860795e-04,4.048272889751541870e-03,8.699425036154635471e-01
-6.220981966606153879e-01,-7.972451813255884701e-03,7.333981277862758885e-01,-6.220981966606158320e-01,-7.972451813255818781e-03,7.333981277862767767e-01,4.748657016563212485e-03,6.976888203011899492e-04,4.050968196262022536e-03,8.702253974499370992e-01
-6.220963357853248610e-01,-7.867363998777793591e-03,7.333992890731729775e-01,-6.220963357853253051e-01,-7.867363998777857775e-03,7.333992890731731995e-01,4.751360737310500459e-03,6.975811423651778753e-04,4.053779594945322584e-03,8.699147463253293910e-01
-6.220940888309953731e-01,-7.772923840997912961e-03,7.334006372415333708e-01,-6.220940888309953731e-01,-7.772923840997817552e-03,7.334006372415331487e-01,4.754176455462694184e-03,6.974694356067789869e-04,4.056707019855915197e-03,8.699763468197250216e-01
-6.220914621801879596e-01,-7.689130654001844617e-03,7.334021702977993051e-01,-6.220914621801867384e-01,-7.689130654001730125e-03,7.334021702977986390e-01,4.757103788663730182e-03,6.973533962791877983e-04,4.059750392384542383e-03,8.699740424548162432e-01
-6.220884613953601150e-01,-7.615983658677485599e-03,7.334038866299220638e-01,-6.220884613953602260e-01,-7.615983658677563661e-03,7.334038866299218418e-01,4.760142338621431435e-03,6.972327174039616438e-04,4.062909621217469791e-03,8.695662085040303246e-01
-6.220850912191044912e-01,-7.553481982569477948e-03,7.334057850072159823e-01,-6.220850912191049353e-01,-7.553481982569474479e-03,7.334057850072159823e-01,4.763291691092408353e-03,6.971070887885622014e-04,4.066184602303846152e-03,8.701561389866703244e-01
-6.220813555744295620e-01,-7.501624659505289061e-03,7.334078645802193375e-01,-6.220813555744291179e-01,-7.501624659505318551e-03,7.334078645802186713e-01,4.766551415856246088e-03,6.969761970438970167e-04,4.069575218812349071e-03,8.701485426258555034e-01
-6.220772575650537206e-01,-7.460410628997811086e-03,7.334101248805041662e-01,-6.220772575650538316e-01,-7.460410628997944660e-03,7.334101248805043882e-01,4.769921066684362776e-03,6.968397256068570300e-04,4.073081341077505746e-03,8.698216944304208997e-01
-6.220727994757671020e-01,-7.429838735420623078e-03,7.334125658205156162e-01,-6.220727994757671020e-01,-7.429838735420650833e-03,7.334125658205153941e-01,4.773400181316167501e-03,6.966973547595234351e-04,4.076702826556644066e-03,8.697670654452149819e-01
-6.220679827727907396e-01,-7.409907726959312491e-03,7.334151876933455716e-01,-6.220679827727910727e-01,-7.409907726959295143e-03,7.334151876933455716e-01,4.776988281411903570e-03,6.965487616522603176e-04,4.080439519759643252e-03,8.697319330418367134e-01
-6.220628081041912338e-01,-7.400616254337834266e-03,7.334179911725196011e-01,-6.220628081041920110e-01,-7.400616254337771815e-03,7.334179911725202672e-01,4.780684872525337026e-03,6.963936203285836513e-04,4.084291252196753375e-03,8.702272721780568432e-01
-6.220572753003330568e-01,-7.401962869319985566e-03,7.334209773117621456e-01,-6.220572753003328348e-01,-7.401962869319902300e-03,7.334209773117617015e-01,4.784489444057238305e-03,6.962316017493641596e-04,4.088257842307874146e-03,8.702737140072436262e-01
-6.220513833743465115e-01,-7.413946022988474223e-03,7.334241475447185188e-01,-6.220513833743461785e-01,-7.413946022988563561e-03,7.334241475447182967e-01,4.788401469205311178e-03,6.960623738204718691e-04,4.092339095384839309e-03,8.700698265477612159e-01
-6.220451305226664118e-01,-7.436564063798327406e-03,7.334275036847036633e-01,-6.220451305226664118e-01,-7.436564063798202506e-03,7.334275036847038853e-01,4.792420404930469724e-03,6.958856014200875961e-04,4.096534803510382128e-03,8.695655192795272992e-01
-6.220385141255722061e-01,-7.469815235410088433e-03,7.334310479243805192e-01,-6.220385141255725392e-01,-7.469815235409953125e-03,7.334310479243807412e-01,4.796545691889059215e-03,6.957009464293451018e-04,4.100844745459714114e-03,8.699819531350558854e-01
-6.220315307477941591e-01,-7.513697674298974033e-03,7.334347828354472743e-01,-6.220315307477952693e-01,-7.513697674298984441e-03,7.334347828354479404e-01,4.800776754386865131e-03,6.955080677646385823e-04,4.105268686622226548e-03,8.581120234873348407e-01
-6.220241761391505086e-01,-7.568209407143382597e-03,7.334387113683015214e-01,-6.220241761391507307e-01,-7.568209407143502293e-03,7.334387113683017434e-01,4.805113000325600403e-03,6.953066214097081144e-04,4.109806378915892289e-03,8.699823844514315008e-01
-6.220164452352237028e-01,-7.633348347991700429e-03,7.334428368516728858e-01,-6.220164452352237028e-01,-7.633348347991768951e-03,7.334428368516728858e-01,4.809553821132267482e-03,6.950962604514998588e-04,4.114457560680767623e-03,8.625880294375449786e-01
-6.220083321580839320e-01,-7.709112295209707977e-03,7.334471629922363345e-01,-6.220083321580847091e-01,-7.709112295209688895e-03,7.334471629922370006e-01,4.814098591705118224e-03,6.948766351160262644e-04,4.119221956589091960e-03,8.691851180700060908e-01
-6.219998302170599569e-01,-7.795498928207583375e-03,7.334516938742078329e-01,-6.219998302170602900e-01,-7.795498928207626743e-03,7.334516938742080550e-01,4.818746670346624184e-03,6.946473928084451188e-04,4.124099277538179065e-03,8.698000771596754443e-01
-6.219909319095457967e-01,-7.892505803948899820e-03,7.334564339589068060e-01,-6.219909319095455746e-01,-7.892505803948913698e-03,7.334564339589063620e-01,4.823497398692033755e-03,6.944081781521393992e-04,4.129089220539894356e-03,8.703055363656621024e-01
-6.219816289218638161e-01,-8.000130353241308862e-03,7.334613880842957290e-01,-6.219816289218638161e-01,-8.000130353241223860e-03,7.334613880842952849e-01,4.828350101643230641e-03,6.941586330334592603e-04,4.134191468609771380e-03,8.702007992939790881e-01
-6.219719121301769960e-01,-8.118369876810017233e-03,7.334665614645012877e-01,-6.219719121301776621e-01,-8.118369876810062336e-03,7.334665614645017317e-01,4.833304087291295792e-03,6.938983966442435758e-04,4.139405690647052216e-03,8.701493388949943508e-01
-6.219617716014469444e-01,-8.247221541156073837e-03,7.334719596892981253e-01,-6.219617716014469444e-01,-8.247221541156103328e-03,7.334719596892979032e-01,4.838358646850282607e-03,6.936271055296705512e-04,4.144731541320612056e-03,8.695909719585042108e-01
-6.219511965944442000e-01,-8.386682374198378351e-03,7.334775887235658320e-01,-6.219511965944439780e-01,-8.386682374198364473e-03,7.334775887235656100e-01,4.843513054569315024e-03,6.933443936382177597e-04,4.150168660931097264e-03,8.700706670268182341e-01
-6.219401755608195970e-01,-8.536749260702244241e-03,7.334834549067242859e-01,-6.219401755608200411e-01,-8.536749260702251180e-03,7.334834549067245080e-01,4.848766567656620508e-03,6.930498923707339998e-04,4.155716675285886508e-03,8.701187644733998638e-01
-6.219286961462271446e-01,-8.697418937495288160e-03,7.334895649521314676e-01,-6.219286961462280328e-01,-8.697418937495348876e-03,7.334895649521319116e-01,4.854118426209169668e-03,6.927432306360614689e-04,4.161375195573108199e-03,8.703036934851833273e-01
-6.219167451915085243e-01,-8.868687988470708161e-03,7.334959259464554071e-01,-6.219167451915080802e-01,-8.868687988470635303e-03,7.334959259464554071e-01,4.859567853109064695e-03,6.924240349053256693e-04,4.167143818203739025e-03,8.697848047150906758e-01
