1.154685606840415713e-01,-1.345368359806975722e-01,9.663657910048257804e-01,1.154685606840419460e-01,-1.345368359806976000e-01,9.663657910048257804e-01,9.201621479597327236e-03
1.284709797417949162e-01,-1.358129920616977793e-01,9.641194899450525879e-01,1.284709797417950272e-01,-1.358129920616980568e-01,9.641194899450525879e-01,9.093779488581171799e-03
1.425327205184039880e-01,-1.361097151720472020e-01,9.640812136082230754e-01,1.425327205184037105e-01,-1.361097151720471743e-01,9.640812136082232975e-01,7.636881160431943649e-03
1.572209200870719192e-01,-1.349867806744897147e-01,9.644884916492832971e-01,1.572209200870721135e-01,-1.349867806744896037e-01,9.644884916492832971e-01,5.933673265225758442e-03
1.720775009523679289e-01,-1.321797390700457098e-01,9.644386358682531801e-01,1.720775009523680121e-01,-1.321797390700456820e-01,9.644386358682529581e-01,4.535987441634012352e-03
1.866827079730024042e-01,-1.276260840306543687e-01,9.638189215245889230e-01,1.866827079730027650e-01,-1.276260840306543409e-01,9.638189215245889230e-01,3.523877470517557120e-03
2.006359002434545680e-01,-1.214111583124486277e-01,9.627767496970988104e-01,2.006359002434544569e-01,-1.214111583124485305e-01,9.627767496970988104e-01,2.833886182984288182e-03
2.135635607206931852e-01,-1.137401503952501641e-01,9.614860753277790772e-01,2.135635607206932685e-01,-1.137401503952501503e-01,9.614860753277790772e-01,2.395181663085513279e-03
2.251479414973588944e-01,-1.049178471704997201e-01,9.600871675583606546e-01,2.251479414973588944e-01,-1.049178471704997617e-01,9.600871675583604326e-01,2.159516451192423914e-03
2.351559690918130774e-01,-9.532023597301989004e-02,9.586787575321399357e-01,2.351559690918129664e-01,-9.532023597301975126e-02,9.586787575321399357e-01,2.100451392978930354e-03
2.434565709091678909e-01,-8.535734669287842191e-02,9.573213266535609556e-01,2.434565709091677244e-01,-8.535734669287844967e-02,9.573213266535609556e-01,2.207157484698116234e-03
2.500221959172683750e-01,-7.543385063202459606e-02,9.560412858709461670e-01,2.500221959172683750e-01,-7.543385063202465157e-02,9.560412858709461670e-01,2.479185072988068783e-03
2.549158959632171206e-01,-6.591523196681124686e-02,9.548340970516665527e-01,2.549158959632170096e-01,-6.591523196681126073e-02,9.548340970516663306e-01,2.923415753906317971e-03
2.582687650791646305e-01,-5.710525737035625909e-02,9.536663940164414877e-01,2.582687650791647416e-01,-5.710525737035626603e-02,9.536663940164412656e-01,3.553123450872358591e-03
2.602537461267134811e-01,-4.923669705213063602e-02,9.524783396976620464e-01,2.602537461267135921e-01,-4.923669705213060133e-02,9.524783396976622685e-01,4.388428939993554989e-03
2.610618235995723624e-01,-4.247313746193398520e-02,9.511896618840406381e-01,2.610618235995725289e-01,-4.247313746193402684e-02,9.511896618840404161e-01,5.455970635146134562e-03
2.608874064550219529e-01,-3.691628333817952717e-02,9.497173647501482296e-01,2.608874064550220084e-01,-3.691628333817946472e-02,9.497173647501482296e-01,6.782065506833329094e-03
2.599328750169330737e-01,-3.261130571049045135e-02,9.480209818247024023e-01,2.599328750169330737e-01,-3.261130571049037502e-02,9.480209818247021802e-01,8.367262210819403911e-03
2.584445342963488379e-01,-2.954481000087352122e-02,9.461959928018395249e-01,2.584445342963488379e-01,-2.954481000087348652e-02,9.461959928018395249e-01,1.012544712187245233e-02
2.567731482672779286e-01,-2.764253117489506167e-02,9.446012486665634755e-01,2.567731482672780396e-01,-2.764253117489502698e-02,9.446012486665634755e-01,1.179268145905074117e-02
2.553765462629548622e-01,-2.680046038723133545e-02,9.438702490830074288e-01,2.553765462629548622e-01,-2.680046038723135626e-02,9.438702490830074288e-01,1.290573643577175300e-02
