-3.809040429590454524e-02,-2.209243449162460737e-01,6.932453581854616798e-02,-3.809040429590430932e-02,-2.209243449162462403e-01,6.932453581854647329e-02,2.426327462538977464e-01,7.922630129782470831e-02,1.634064449560730381e-01
-4.694818725261384884e-02,-3.166918598068509394e-01,8.027914668898133987e-02,-4.694818725261374476e-02,-3.166918598068509394e-01,8.027914668898150641e-02,2.356466035333415476e-02,3.660997702525925490e-04,2.319856058308156221e-02
-3.371095903272940120e-02,-2.651347097948256737e-01,5.498500137143169653e-02,-3.371095903272940814e-02,-2.651347097948256182e-01,5.498500137143186306e-02,1.671649879167591557e-02,1.675526858835318933e-04,1.654894610579238368e-02
-2.516674410945666379e-02,-2.268200542896694483e-01,3.968372744760240156e-02,-2.516674410945631685e-02,-2.268200542896692817e-01,3.968372744760256809e-02,1.231780360113732264e-02,8.401457310047710791e-05,1.223378902803684554e-02
-2.050471004788915336e-02,-2.030660300311874500e-01,3.160743640693977619e-02,-2.050471004788937193e-02,-2.030660300311876720e-01,3.160743640693960965e-02,9.939887368274558099e-03,5.114466754041480101e-05,9.888742700734143298e-03
-1.904036557501912613e-02,-1.942117288651944440e-01,2.894135567402894571e-02,-1.904036557501920246e-02,-1.942117288651941109e-01,2.894135567402894571e-02,9.198201923929172352e-03,4.114154350531862292e-05,9.157060380423853729e-03
-2.051871195024611294e-02,-1.999217023435375662e-01,3.094615721366561489e-02,-2.051871195024585620e-02,-1.999217023435378993e-01,3.094615721366605898e-02,9.948967537570352349e-03,4.492450984860951735e-05,9.904043027721742831e-03
-2.521385314526672361e-02,-2.191762004028983690e-01,3.788613402525292662e-02,-2.521385314526665422e-02,-2.191762004028986466e-01,3.788613402525270457e-02,1.234867914656589960e-02,6.331582247476319480e-05,1.228536332409113641e-02
-3.385998708909515598e-02,-2.500540128890240132e-01,5.080731694703297108e-02,-3.385998708909526700e-02,-2.500540128890240132e-01,5.080731694703274903e-02,1.681564524169187891e-02,1.037235296197369649e-04,1.671192171207214194e-02
-4.741548408225871453e-02,-2.894981292522848526e-01,7.112474341887881080e-02,-4.741548408225861044e-02,-2.894981292522849081e-01,7.112474341887881080e-02,2.388041201177237838e-02,1.756825984753351833e-04,2.370472941329704319e-02
-6.666666666666665186e-02,-3.333333333333335924e-01,1.000000000000000333e-01,-6.666666666666662411e-02,-3.333333333333334814e-01,1.000000000000000333e-01,3.389879170067322534e-02,2.776890514375462971e-04,3.362110264923567904e-02
