6.880954885035309720e-01,6.844270123260193239e-01,6.941706135996549287e-01,6.752382682971441730e-01,6.760966239861730953e-01,6.797061901064755940e-01,6.702210597621216515e-01,6.753524744270434921e-01,6.617436831955001431e-01,6.617947826863094241e-01,5.727390973977076749e-01,6.546143057977852342e-01,6.537514207366201813e-01,6.418919200525067259e-01,6.422572323154658314e-01,6.506377687770613649e-01,6.340973094392636789e-01,6.291185595873634018e-01,6.185586870738053467e-01,6.095006993246858684e-01,6.039312310583869747e-01
6.872056660177192633e-01,6.823320641170846912e-01,6.909191061685141522e-01,6.690939165751015327e-01,6.786982155378491477e-01,6.695735581746633525e-01,6.748764972389077466e-01,6.680840917665727963e-01,6.691198642441821276e-01,6.664735929194287589e-01,5.761539716030731340e-01,6.598948852996825432e-01,6.566583338936755609e-01,6.545496382040699723e-01,6.453094344616071565e-01,6.369900946006362696e-01,6.386689645374213908e-01,6.307093202451203862e-01,6.274818185984797347e-01,6.096524536945346906e-01,6.113044500274370519e-01
6.850160497045945096e-01,6.841157598024907305e-01,6.748866849921703048e-01,6.857679398649199065e-01,6.741051298927900337e-01,6.744842331283922299e-01,6.788071925073709822e-01,6.674788748281264006e-01,6.701585829883485168e-01,6.674882242162601953e-01,5.785193618199220289e-01,6.618163732037316560e-01,6.646077296251754474e-01,6.547923716924287652e-01,6.503690833713173802e-01,6.642477035815737008e-01,6.442579992015983192e-01,6.424353590388767188e-01,6.347066348257756063e-01,6.258942116331265293e-01,6.185076139295936359e-01
6.804910921582743022e-01,6.830832994483243548e-01,6.785874509894515016e-01,6.881704534460084677e-01,6.752944409092491718e-01,6.739113193103283272e-01,6.740881806640137697e-01,6.775057005640873209e-01,6.696406191486525827e-01,6.700462272459951629e-01,5.802514494095165620e-01,6.664831042502751268e-01,6.604131562492998597e-01,6.587110056825096205e-01,6.596681883955667347e-01,6.472145863134158850e-01,6.525623056313286652e-01,6.491152274462862470e-01,6.397385329130711451e-01,6.337199365268512130e-01,6.259397497614942463e-01
6.812807871503647750e-01,6.798428464779829872e-01,6.802149800609034180e-01,6.767829810883894126e-01,6.789703298238647378e-01,6.746450285164987681e-01,6.749541514660415409e-01,6.739094615771934471e-01,6.753920427146844485e-01,6.700654732430715299e-01,5.816760698123674134e-01,6.672259744783919366e-01,6.662966206648729406e-01,6.665702426335762265e-01,6.543886382463977025e-01,6.646217895107179308e-01,6.569947748043397651e-01,6.491135581104422458e-01,6.521976321782235742e-01,6.446896018909301640e-01,6.374096506486260916e-01
6.797110816427149871e-01,6.780828546713277838e-01,6.803715448379338282e-01,6.709673312505758380e-01,6.769631150901579408e-01,6.737778477460072413e-01,6.760753350074436563e-01,6.724632377390222793e-01,6.754199014766247844e-01,6.722801849478277081e-01,5.827405994930945354e-01,6.693940287163716585e-01,6.742237710392948724e-01,6.646534087779729649e-01,6.627133782314990063e-01,6.653294575157815416e-01,6.623289209118865539e-01,6.569252705832668848e-01,6.569590301816143896e-01,6.529613099646486285e-01,6.468075485073038200e-01
6.786671950326226277e-01,6.777911783780327104e-01,6.771348961761527452e-01,6.774513036504766772e-01,6.763430457972895438e-01,6.749510466413289889e-01,6.753607375241077460e-01,6.754603412234381210e-01,6.728147815094410733e-01,6.764266102513457612e-01,5.832571984316750058e-01,6.751289692348964033e-01,6.715648906321033396e-01,6.692802689220176404e-01,6.728018043566426076e-01,6.662553646165316756e-01,6.677045759846386153e-01,6.649448870806022871e-01,6.629580325234707416e-01,6.605680113845096013e-01,6.573295180498698320e-01
6.766046371782463709e-01,6.766813189537905782e-01,6.758988912201910892e-01,6.770712619620419259e-01,6.757471686101959030e-01,6.757485765995164817e-01,6.742195013838950812e-01,6.766318266833442063e-01,6.728334938657287712e-01,6.723324690943188742e-01,5.835623693458035222e-01,6.717074777123746010e-01,6.711600364435923449e-01,6.738298726300110397e-01,6.725204584971480326e-01,6.717395877754210876e-01,6.711692188406832571e-01,6.690937145079866033e-01,6.684440549260645126e-01,6.669086687584867557e-01,6.640339733621616336e-01
6.759271252981450262e-01,6.757902125286497919e-01,6.749709152895270181e-01,6.759718540453425462e-01,6.747510784614642043e-01,6.759299828123179754e-01,6.744453655665246794e-01,6.757064513001922457e-01,6.743324363517502196e-01,6.717110665856251828e-01,5.837343594153620030e-01,6.713339024407622979e-01,6.730354159061485708e-01,6.748472660841351445e-01,6.731538994263740472e-01,6.743344496257680509e-01,6.727733224842438187e-01,6.726037897832597423e-01,6.713699697917901998e-01,6.715220087755008338e-01,6.706650324495628812e-01
6.751075513809540185e-01,6.756608682861491300e-01,6.756378560239277853e-01,6.750977787787102447e-01,6.749095283804595891e-01,6.748429100525005220e-01,6.748442215152492540e-01,6.753746342628362820e-01,6.748350965325328188e-01,6.715674889419172011e-01,5.837994521918529189e-01,6.714690801625894379e-01,6.743651586942034371e-01,6.752116764023778916e-01,6.744992948141850242e-01,6.745388561135777783e-01,6.744095119878532607e-01,6.744783327655548000e-01,6.748545891052634138e-01,6.745080360644051254e-01,6.734166361147702062e-01
