-1.000000000000000000e+00,-7.603166477752298924e-01,-4.772390204299959970e-01,-2.050638422482782830e-01,1.247628745368538350e-02,1.554483250536573824e-01,2.333122560873256146e-01,2.781973184350760575e-01,3.277087129009927935e-01,4.056926160460334607e-01,5.109324885565117436e-01,6.191774227184000390e-01,6.965724276282219130e-01,7.170923692237064495e-01,6.755126142225337249e-01,5.903467061127711801e-01,4.959704233986448330e-01,4.277270792620402884e-01,4.066602656717205333e-01,4.306985874703653794e-01,4.763738833778650705e-01,5.103964241753288222e-01,5.057238413644065123e-01,4.545246010747395760e-01,3.719186631308001867e-01,2.888740075300819665e-01,2.378320663134188828e-01,2.379382122571447877e-01,2.866797191208973472e-01,3.615294007086870542e-01,4.305162555168077776e-01,4.666639003154403609e-01,4.596705999638188156e-01,4.196476918892667052e-01,3.714674429705668302e-01,3.425811256838546814e-01,3.500861750996671073e-01,3.930199308638076539e-01,4.532838552497842066e-01,5.045103002339604847e-01,5.245244010604204199e-01,5.055238624717540707e-01,4.573409271014400868e-01,4.024910807177922156e-01,3.655360719004972503e-01,3.618224368366548260e-01,3.907873389363640260e-01,4.367700047024602461e-01,4.767344245441180184e-01,4.911506999069841783e-01,4.729367497483583094e-01,4.303993861641569052e-01,3.829925847608571243e-01,3.520539877831760367e-01,3.509325285753357448e-01,3.790720886550801305e-01,4.226596846692518006e-01,4.613469625927705264e-01,4.777735754934875345e-01,4.654299612990147050e-01,4.312942657932812285e-01,3.921878960482514387e-01,3.667142216513278874e-01,3.666209898630207187e-01,3.915783730267560769e-01,4.296749863287643301e-01,4.632348716898871954e-01,4.771207211613825439e-01,4.656276963525003976e-01,4.348356321512161227e-01,3.994703798063863887e-01,3.758805676203517132e-01,3.744762427483311895e-01,3.951246128199275565e-01,4.275335628972427027e-01,4.562983388313188726e-01,4.681506480887458466e-01,4.580086553425460338e-01,4.310790544021644854e-01,4.001603544645948030e-01,3.795302584600045992e-01,3.783313316290589645e-01,3.965141252877251721e-01,4.251295662829003841e-01,4.507077858277622751e-01,4.615877600865259667e-01,4.532272656747417527e-01,4.300797403446813827e-01,4.032759426370063904e-01,3.853014698220850187e-01,3.842083661715103293e-01,4.000386293359785572e-01,4.250401133479987381e-01,4.474634461004347585e-01,4.570867247279917778e-01,4.498743930174378125e-01,4.296517587199418231e-01,4.061126787700737872e-01,3.901855766010555726e-01,3.889684550687096398e-01,4.025765249525344869e-01,4.242966439060565920e-01,4.438796424071214108e-01,4.523626172430162962e-01,4.461565783487037584e-01,4.285399950512459033e-01,4.079474957393216528e-01,3.939360143980008000e-01,3.927534965444843262e-01,4.045612525056352382e-01,4.235394301180421817e-01,4.407419362679287356e-01,4.483056534649549896e-01,4.430368576659460822e-01,4.277427139889145025e-01,4.097617524067865835e-01,3.974523910526546744e-01,3.963158917741222975e-01,4.065488516588720569e-01,4.231093224600144809e-01,4.381918869074375444e-01,4.449014107137173601e-01,4.403993130072772488e-01,4.270900678008050511e-01,4.113596613422658699e-01,4.005190904096173066e-01,3.994124509230935760e-01,4.082606188406040504e-01,4.226963256505300581e-01,4.359097266850374686e-01,4.418546687406341156e-01,4.380087366373541236e-01,4.264300324776472695e-01,4.126747055757558069e-01,4.031365904297287139e-01,4.020799345103813205e-01,4.097398822997586065e-01,4.223333052690794731e-01,4.339186107565973782e-01,4.391938949774760181e-01,4.359180311943361974e-01,4.258515841075926067e-01,4.138282851623310554e-01,4.054396133214991926e-01,4.044391249171933045e-01,4.110692889173674369e-01,4.220536470566076392e-01,4.322086743393905861e-01,4.368856497611007250e-01,4.340942543196395498e-01,4.253399938879720010e-01,4.148280112277143994e-01,4.074480527725151124e-01,4.065039164597884502e-01,4.122398588813521725e-01,4.218186257244935233e-01,4.307182573368268930e-01,4.348629777495465198e-01,4.324857267816689665e-01,4.248731749912951217e-01,4.156833391263750621e-01,4.091920299074630618e-01,4.083068090270111083e-01,4.132693392083242045e-01,4.216229283608787792e-01,4.294228980583112421e-01,4.330959433810930848e-01,4.310736449408891779e-01,4.244550274529531042e-01,4.164219296302266171e-01,4.107131356530828725e-01,4.098872560850194136e-01,4.141801059024551868e-01,4.214648231234919273e-01,4.283004805788542257e-01,4.315545170877030379e-01,4.298352421893796294e-01,4.240808909469412358e-01,4.170589527373243510e-01,4.120384894743048809e-01,4.112708501155811214e-01,4.149836203848052962e-01,4.213357184056212845e-01,4.273258156223717630e-01,4.302078624259860762e-01,4.287473460526595725e-01,4.237447407372551544e-01,4.176069821914208946e-01,4.131922957364730919e-01,4.124814468209290763e-01,4.156921207559882703e-01,4.212308165197255483e-01,4.264797458786641071e-01,4.290318396487205477e-01,4.277922817975474135e-01,4.234435931925997765e-01,4.180789909754509259e-01,4.141973597397046181e-01,4.135412658963876220e-01,4.163173278700256219e-01,4.211465407213256240e-01,4.257457550697841819e-01,4.280051459720365381e-01,4.269540648346116796e-01,4.231740638514293606e-01,4.184854081883681576e-01,4.150727370165570029e-01,4.144688976338116726e-01,4.168687806743985313e-01,4.210791561102932845e-01,4.251088459794805652e-01,4.271086623455773723e-01,4.262182514471243300e-01,4.229328098255806800e-01,4.188351167264444119e-01,4.158349989948570968e-01,4.152807138951479793e-01,4.173550651837458769e-01,4.210257285063246369e-01,4.245562333733748916e-01,4.263259338511152241e-01,4.255724240843154482e-01,4.227170470958546145e-01,4.191360090775823055e-01,4.164987935347300163e-01,4.159911982766216765e-01,4.177838865603921148e-01,4.209838582762346904e-01,4.240768554842641036e-01,4.256425962915139638e-01,4.250056355402221375e-01,4.225242142174592264e-01,4.193948224747375275e-01,4.170768050565463181e-01,4.166129628139465524e-01,4.181619709224919657e-01,4.209514670247197499e-01,4.236610229742436284e-01,4.250460291125501833e-01,4.245082269313909529e-01,4.223519435787100318e-01,4.196173637383654453e-01,4.175800733503930440e-01,4.171570502193986396e-01,4.184952730356060191e-01,4.209268206849379745e-01,4.233003506419258377e-01,4.245252459499100905e-01,4.240717347606894894e-01,4.221981319497321583e-01,4.198086674452073952e-01,4.180182460337172889e-01,4.176331464107809754e-01,4.187890647306431458e-01,4.209084896277887622e-01,4.229875570652038563e-01,4.240706407387311860e-01,4.236887275551354803e-01,4.220608726845561098e-01,4.199730607361926160e-01,4.183997267084613170e-01,4.180497299295525271e-01,4.190479989958617590e-01,4.208952672697089947e-01,4.227163081845231596e-01,4.236738233278554144e-01,4.233526723906949063e-01,4.219384444552325975e-01,4.201142846067436598e-01,4.187318178077517605e-01,4.184142221593399324e-01,4.192761809460928135e-01,4.208861589747422416e-01,4.224811120902691730e-01,4.233274618637841158e-01,4.230578332666120045e-01,4.218292879554824126e-01,4.202355670582410552e-01,4.190209072668447110e-01,4.187331143731305994e-01,4.194772433705153403e-01,4.208803361093153561e-01,4.222772010281373167e-01,4.230251613861455429e-01,4.227991686210193500e-01,4.217320182281572571e-01,4.203396805540054459e-01,4.192725444746323582e-01,4.190121056856281334e-01,4.196543844850110783e-01,4.208771184386085884e-01,4.221004296568323655e-01,4.227613201867278514e-01,4.225722573872896515e-01,4.216453666696277636e-01,4.204290274142248318e-01,4.194915662654800648e-01,4.192561755557440706e-01,4.198104348429037014e-01,4.208759334425031806e-01,4.219472053476064355e-01,4.225310601547642153e-01,4.223732111906706166e-01,4.215682163382231673e-01,4.205056709514393698e-01,4.196821919546715463e-01,4.194696839541078304e-01,4.199478924134430469e-01,4.208763264967405604e-01,4.218144019077014195e-01,4.223301207397548440e-01,4.221986166624084325e-01,4.214995450019746182e-01,4.205713967382251894e-01,4.198480902641254509e-01,4.196564492570236671e-01,4.200689533064392855e-01,4.208779104658852410e-01,4.216993132973576586e-01,4.221547679963388311e-01,4.220454863919995692e-01,4.214384461982631502e-01,4.206277321110705736e-01,4.199924614469068285e-01,4.198198107843539306e-01,4.201755670137832244e-01,4.208803866219350542e-01,4.215995862365120583e-01,4.220017589083085441e-01,4.219111858466853548e-01,4.213841086425526572e-01,4.206760004145251308e-01,4.201180901987349170e-01,4.199626989462549864e-01,4.202694436229596486e-01,4.208834965443964959e-01,4.215131835740481558e-01,4.218682512846291810e-01,4.217934042782889859e-01,4.213357985352879087e-01,4.207173395351775369e-01,4.202274052882375432e-01,4.200876714632624798e-01,4.203520960900961612e-01,4.208870459079942505e-01,4.214383321210202760e-01,4.217517619507606952e-01,4.216901206370908262e-01,4.212928571580389359e-01,4.207527253579884663e-01,4.203225150414615086e-01,4.201969704173414422e-01,4.204248632153268495e-01,4.208908714092656211e-01,4.213734938516258133e-01,4.216501263596849070e-01,4.215995527862451686e-01,4.212547123323830967e-01,4.207830000892940903e-01,4.204052636757221739e-01,4.202925575152483550e-01,4.204889187543594531e-01,4.208948494992417744e-01,4.213173358470521657e-01,4.215614614371399060e-01,4.215201381845127826e-01,4.212208258922534032e-01,4.208088936886495990e-01,4.204772505445346087e-01,4.203761461118001308e-01,4.205453015361164670e-01,4.208988760092342019e-01,4.212687053447986552e-01,4.214841035452731033e-01,4.214505109254492177e-01,4.211907433743140583e-01,4.208310294783016992e-01,4.205398740257156320e-01,4.204492406661004544e-01,4.205949155633486036e-01,4.209028756224160173e-01,4.212265961338493847e-01,4.214166277975361918e-01,4.213894670562189915e-01,4.211640353480043952e-01,4.208499377720925083e-01,4.205943443566493301e-01,4.205131573622168384e-01,4.206385830434448692e-01,4.209067936933845733e-01,4.211901374478196902e-01,4.213577670275537312e-01,4.213359551578426121e-01,4.211403391288979225e-01,4.208660819887225513e-01,4.206417231564500425e-01,4.205690427111007379e-01,4.206770038811651347e-01,4.209105873274085474e-01,4.211585804738068872e-01,4.213064219616498018e-01,4.212890414617001533e-01,4.211193148402589959e-01,4.208798590478803336e-01,4.206829297448720362e-01,4.206179046066481075e-01,4.207108122226138058e-01,4.209142223072427913e-01,4.211312621427382719e-01,4.212616431306054343e-01,4.212479169577851845e-01,4.211006689865195995e-01,4.208916053378137234e-01,4.207187662959657182e-01,4.206606274512750820e-01,4.207405516475707374e-01,4.209176825594924676e-01,4.211076210450608870e-01,4.212225823793960267e-01,4.212118736314935386e-01,4.210841352651349956e-01,4.209016178424934695e-01,4.207499339850944153e-01,4.206979760123450429e-01,4.207667165772461804e-01,4.209209462820754366e-01,4.210871647877291180e-01,4.211885174164540779e-01,4.211802801937343244e-01,4.210694835073800490e-01,4.209101442840423868e-01,4.207770327922493725e-01,4.207306279766097612e-01,4.207897250526063671e-01,4.209240141291625270e-01,4.210694652144833516e-01,4.211588125988032227e-01,4.211525913787849129e-01,4.210564954487419631e-01,4.209174025642023476e-01,4.208005923138357640e-01,4.207591711540586976e-01,4.208099670718891683e-01,4.209268797893363501e-01,4.210541555750498266e-01,4.211329066455898329e-01,4.211283288415119674e-01,4.210449903062782329e-01,4.209235724082732721e-01,4.208210803650238030e-01,4.207841178135239835e-01,4.208277668766542412e-01,4.209295506287411559e-01,4.210409121072524741e-01,4.211103181399206141e-01,4.211070631143778442e-01,4.210347949651752075e-01,4.209288157911362238e-01,4.208388880982920077e-01,4.208059289213753607e-01,4.208434178905745560e-01,4.209320262171108995e-01,4.210294596087726382e-01,4.210906179426348594e-01,4.210884303565165521e-01,4.210257705492057578e-01,4.209332665407347074e-01,4.208543725653161593e-01,4.208249919914678894e-01,4.208571820991490187e-01,4.209343124100043965e-01,4.210195583038773282e-01,4.210734451862165328e-01,4.210721010343551618e-01,4.210177800277185578e-01,4.209370430477865077e-01,4.208678296639309369e-01,4.208416522444536345e-01,4.208692832422666896e-01,4.209364181407538874e-01,4.210109939078507946e-01,4.210584694576844367e-01,4.210577953330966183e-01,4.210107065717161312e-01,4.209402444262910215e-01,4.208795287081272263e-01,4.208562120617259650e-01,4.208799187855880031e-01,4.209383557017508104e-01,4.210035943548950943e-01,4.210454151109975784e-01,4.210452603214902556e-01,4.210044464090552108e-01,4.209429546669018474e-01,4.208896936365605912e-01,4.208689375343115380e-01,4.208892726669304363e-01,4.209401258995070783e-01,4.209972000559465966e-01,4.210340353175734962e-01,4.210342809609996517e-01,4.209989079754574703e-01,4.209452437561858051e-01,4.208985312976027959e-01,4.208800551906296539e-01,4.208974919194884978e-01,4.209417512147370921e-01,4.209916717610471260e-01,4.210241148868196226e-01,4.210246608292225745e-01,4.209940041787500475e-01,4.209471794504324738e-01,4.209062062193409393e-01,4.208897742404603126e-01,4.209047160455908210e-01,4.209432320784955994e-01,4.209868978735974432e-01,4.210154637964900193e-01,4.210162340635707490e-01,4.209896713545985825e-01,4.209488106812914188e-01,4.209128812452435087e-01,4.208982657915259495e-01,4.209110664632610965e-01,4.209445796147995300e-01,4.209827730915318700e-01,4.210079269175561745e-01,4.210088510239196058e-01,4.209858408938408347e-01,4.209501859318223738e-01,4.209186752951061261e-01,4.209056876227438848e-01,4.209166451895523520e-01,4.209458057224993999e-01,4.209792081655468476e-01,4.210013546174098953e-01,4.210023866222971090e-01,4.209824497705152435e-01,4.209513465057335702e-01,4.209237123749551279e-01,4.209121678687040569e-01,4.209215490602754017e-01,4.209469184250146379e-01,4.209761329383869821e-01,4.209956309374346395e-01,4.209967236020012993e-01,4.209794576610154104e-01,4.209523169059845582e-01,4.209280889510734203e-01,4.209178316231713679e-01,4.209258567694063591e-01,4.209479303732792110e-01,4.209734756890700647e-01,4.209906380671242232e-01,4.209917652000896293e-01,4.209768091775571985e-01,4.209531312680952486e-01,4.209318877941360393e-01,4.209227799881007925e-01,4.209296402921850477e-01,4.209488421265162872e-01,4.209711848442150295e-01,4.209862898440963064e-01,4.209874235525773445e-01,4.209744705015842636e-01,4.209538139146298819e-01,4.209351851821893087e-01,4.209271005296424395e-01,4.209329682488144320e-01,4.209496712468654978e-01,4.209692084407417600e-01,4.209824974793400232e-01,4.209836127333623224e-01,4.209724041898550428e-01,4.209543858332632782e-01,4.209380563655257257e-01,4.209308764733883379e-01,4.209358874660922845e-01,4.209504179694845694e-01,4.209674974278119208e-01,4.209791970010089979e-01,4.209802839979578937e-01,4.209705758185757762e-01,4.209548620162873456e-01,4.209405453986470036e-01,4.209341784883318116e-01,4.209384537917268410e-01,4.209510903286755035e-01,4.209660259383730119e-01,4.209763156212437130e-01,4.209773681380211685e-01,4.209689649286130209e-01,4.209552575632700688e-01,4.209427097325666445e-01,4.209370583604966076e-01,4.209407038175118076e-01,4.209516972242937638e-01,4.209647543869390329e-01,4.209738113083936750e-01,4.209748131397281767e-01,4.209675432606764245e-01,4.209555859238753306e-01,4.209445839490564834e-01,4.209395759117354752e-01,4.209426835591831284e-01,4.209522429888501449e-01,4.209636617451112950e-01,4.209716274209885922e-01,4.209725782944890304e-01,4.209662848402722646e-01,4.209558582172541752e-01,4.209462150815356796e-01,4.209417725825443934e-01,4.209444237067643813e-01,4.209527340957368580e-01,4.209627163474588540e-01,4.209697250404578761e-01,4.209706207843026959e-01,4.209651739995815545e-01,4.209560788421607413e-01,4.209476291014716542e-01,4.209436926152445024e-01,4.209459489513343589e-01,4.209531776982458617e-01,4.209619025103737422e-01,4.209680666701913765e-01,4.209689057982130000e-01,4.209641939043577419e-01,4.209562637030588861e-01,4.209488606819895007e-01,4.209453698293540436e-01,4.209472898012335818e-01,4.209535731607037534e-01,4.209612020272512911e-01,4.209666212941463592e-01,4.209674059324859940e-01,4.209633317607946457e-01,4.209564137794438166e-01,4.209499238981510572e-01,4.209468354440517035e-01,4.209484653831140344e-01,4.209539272885252092e-01,4.209605966853226522e-01,4.209653622901221026e-01,4.209660937342503684e-01,4.209625683735450652e-01,4.209565369118055123e-01,4.209508511286024213e-01,4.209481126496371073e-01,4.209494971376661065e-01,4.209542489493349193e-01,4.209600741320108641e-01,4.209642673245096445e-01,4.209649429068488269e-01,4.209618968406590445e-01,4.209566385407316758e-01,4.209516522121425353e-01,4.209492288552750261e-01,4.209504029550349413e-01,4.209545337764551420e-01,4.209596306249646092e-01,4.209633136690289490e-01,4.209639371465965230e-01,4.209613006939560975e-01,4.209567183745339114e-01,4.209523497581435514e-01,4.209502025658907187e-01,4.209512024739657243e-01,4.209547891667004826e-01,4.209592423792342109e-01,4.209624849916193678e-01,4.209630550957366713e-01,4.209607775071362856e-01,4.209567795907031007e-01,4.209529533358345454e-01,4.209510550195080802e-01,4.209518991522536169e-01,4.209550219019358996e-01,4.209589102527407367e-01,4.209617592566476385e-01,4.209622850884909284e-01,4.209603139907932556e-01,4.209568313284132723e-01,4.209534813654459695e-01,4.209517982626678756e-01,4.209525147467367279e-01,4.209552240589075622e-01,4.209586258288586236e-01,4.209611278933929612e-01,4.209616101730211946e-01,4.209599096740609392e-01,4.209568700582233536e-01,4.209539353769338188e-01,4.209524480831474680e-01,4.209530503785924860e-01,4.209554063780766575e-01,4.209583789595615078e-01,4.209605801505596490e-01,4.209610185399044191e-01,4.209595489805026403e-01,4.209569025619607219e-01,4.209543285656895395e-01,4.209530145373295285e-01,4.209535239697743680e-01,4.209555695125706265e-01,4.209581675152255231e-01,4.209601029331752065e-01,4.209605051373302986e-01,4.209592339672516559e-01,4.209569254206416700e-01,4.209546721393469526e-01,4.209535070560142533e-01,4.209539382595158252e-01,4.209557163930682799e-01,4.209579863118859122e-01,4.209596872085317187e-01,4.209600522375682718e-01,4.209589522226311886e-01,4.209569419070567364e-01,4.209549676004000207e-01,4.209539397189750454e-01,4.209543004836719948e-01,4.209558470744860781e-01,4.209578296600905434e-01,4.209593233252000299e-01,4.209596573274634879e-01,4.209587091350635579e-01,4.209569532508372069e-01,4.209552255504389606e-01,4.209543184939738558e-01,4.209546205763147197e-01,4.209559646442012637e-01,4.209576951383069976e-01,4.209590081215327517e-01,4.209593106188187495e-01,4.209584905049634229e-01,4.209569634055092546e-01,4.209554507858871975e-01,4.209546447141072623e-01,4.209549027081539996e-01,4.209560682204618876e-01,4.209575815554363887e-01,4.209587331951684108e-01,4.209590055461960301e-01,4.209583013286212760e-01,4.209569691233777111e-01,4.209556442974116686e-01,4.209549334642656016e-01,4.209551443333853782e-01,4.209561598295410989e-01,4.209574817452721995e-01,4.209584959067095289e-01,4.209587410972187027e-01,4.209581321384430752e-01,4.209569731026417960e-01,4.209558094616864810e-01,4.209551843154989981e-01,4.209553627834616285e-01,4.209562394698876941e-01,4.209573981332347947e-01,4.209582881577648150e-01,4.209585115124893084e-01,4.209579856278324317e-01,4.209569728358025786e-01,4.209559576789103641e-01,4.209553995572443141e-01,4.209555508784353917e-01,4.209563153371399524e-01,4.209573242893000500e-01,4.209581082690864173e-01,4.209583078176080684e-01,4.209578518372625311e-01,4.209569725352008684e-01,4.209560805696841990e-01,4.209555924166850649e-01,4.209557153204034896e-01,4.209563807436723093e-01,4.209572623632497068e-01,4.209579480892429171e-01,4.209581316667979078e-01,4.209577386718177383e-01,4.209569695971293601e-01,4.209561918357303534e-01,4.209557597193985257e-01,4.209558622031509545e-01,4.209564381569060321e-01,4.209572099768312259e-01,4.209578131394928202e-01,4.209579747572032016e-01,4.209576380938760964e-01,4.209569672810030694e-01,4.209562851506696290e-01,4.209559055766369795e-01,4.209559898371846298e-01,4.209564893221882098e-01,4.209571615394105959e-01,4.209576920560091917e-01,4.209578396567670300e-01,4.209575472200964841e-01,4.209569664006167500e-01,4.209563679516705181e-01,4.209560334890137812e-01,4.209561022588789725e-01,4.209565370096098880e-01,4.209571210700795429e-01,4.209575866393338028e-01,4.209577233948979536e-01,4.209574706666442956e-01,4.209569637390787600e-01,4.209564402271330219e-01,4.209561394300658232e-01,4.209561998466238575e-01,4.209565765464834408e-01,4.209570893897538468e-01,4.209574980178072967e-01,4.209576169471032636e-01,4.209574037746869335e-01,4.209569590261835748e-01,4.209565013703964742e-01,4.209562370589134406e-01,4.209562831540031302e-01,4.209566133649266795e-01,4.209570634167384973e-01,4.209574194648282863e-01,4.209575280170513301e-01,4.209573400137434640e-01,4.209569558888205942e-01,4.209565520462345001e-01,4.209563207088236059e-01,4.209563619286854075e-01,4.209566450105017288e-01,4.209570386681563692e-01,4.209573514296369168e-01,4.209574454230150531e-01,4.209572863417836985e-01,4.209569510624137090e-01,4.209566001143508762e-01,4.209563934542131514e-01,4.209564270472435088e-01,4.209566749467418822e-01,4.209570147450774624e-01,4.209572927797487485e-01,4.209573772245313039e-01,4.209572380376315204e-01,4.209569474266162126e-01,4.209566407402690058e-01,4.209564609027321436e-01,4.209564857826461060e-01,4.209566999357153838e-01,4.209569978491730091e-01,4.209572386292509960e-01,4.209573167966282892e-01,4.209571971723855000e-01,4.209569446562883011e-01,4.209566764747558199e-01,4.209565156039737355e-01,4.209565333656811736e-01,4.209567219137824723e-01,4.209569816253392882e-01,4.209571953827394575e-01,4.209572627899124120e-01,4.209571623936604334e-01,4.209569406105294620e-01,4.209567038143923190e-01,4.209565649402459697e-01,4.209565803928806971e-01,4.209567406486913188e-01,4.209569699108626217e-01,4.209571577964841271e-01,4.209572175980219044e-01,4.209571306990265716e-01,4.209569375861418328e-01,4.209567315617734340e-01,4.209566061305850537e-01,4.209566193141166535e-01,4.209567592844105643e-01,4.209569578322652772e-01,4.209571235521360477e-01,4.209571781437238536e-01,4.209570997353439537e-01,4.209569322994430318e-01,4.209567522867862510e-01,4.209566432282284554e-01,4.209566546454746039e-01,4.209567747679376359e-01,4.209569502978969813e-01,4.209570927016301756e-01,4.209571395255259918e-01,4.209570773800285770e-01,4.209569299123341879e-01,4.209567727365841061e-01,4.209566740434398935e-01,4.209566841741323451e-01,4.209567908591565488e-01,4.209569395501354117e-01,4.209570675698933173e-01,4.209571101318472230e-01,4.209570522259373226e-01,4.209569287870390530e-01,4.209567896844654267e-01,4.209567050080627038e-01,4.209567110891044295e-01,4.209568013824865340e-01,4.209569344048745831e-01,4.209570417998908520e-01,4.209570835928009291e-01,4.209570352097073975e-01,4.209569248671498620e-01,4.209568059688028607e-01,4.209567286390335505e-01,4.209567307541445813e-01,4.209568125130214722e-01,4.209569261855105049e-01,4.209570251785614281e-01,4.209570588935228064e-01,4.209570196343410120e-01,4.209569229873613705e-01,4.209568155687367641e-01,4.209567509065957336e-01,4.209567515933080872e-01,4.209568212683480470e-01,4.209569243389722493e-01,4.209570088206890381e-01,4.209570392601102440e-01,4.209570032663852990e-01,4.209569216635934974e-01,4.209568278777289230e-01,4.209567678413085323e-01,4.209567715778870789e-01,4.209568295134418769e-01,4.209569185944794789e-01,4.209569951473712268e-01,4.209570209542002339e-01,4.209569899269714477e-01,4.209569161940659443e-01,4.209568359526542070e-01,4.209567848425564418e-01,4.209567856815797371e-01,4.209568396062044471e-01,4.209569149508756158e-01,4.209569813571724106e-01,4.209570049381040069e-01,4.209569776236758987e-01,4.209569152349568188e-01,4.209568470540332452e-01,4.209567997898826519e-01,4.209568009256579590e-01,4.209568447270450875e-01,4.209569134029327864e-01,4.209569695107871490e-01,4.209569915638192161e-01,4.209569696591904386e-01,4.209569126355644508e-01,4.209568516909674152e-01,4.209568132820160069e-01,4.209568118494296241e-01,4.209568489093205024e-01,4.209569097105328450e-01,4.209569591916007547e-01,4.209569781328496019e-01,4.209569588021921382e-01,4.209569124510776916e-01,4.209568583296535715e-01,4.209568230578289438e-01,4.209568231251890058e-01,4.209568551073966103e-01,4.209569062215987034e-01,4.209569527819543300e-01,4.209569698992603470e-01,4.209569528567234098e-01,4.209569108487707934e-01,4.209568620687542673e-01,4.209568322855006262e-01,4.209568306743423083e-01,4.209568600697404794e-01,4.209569073092495617e-01,4.209569433356774026e-01,4.209569597939682439e-01,4.209569452336085482e-01,4.209569107913724850e-01,4.209568677921264879e-01,4.209568387967750902e-01,4.209568403522609414e-01,4.209568635994846431e-01,4.209569034851350922e-01,4.209569406906545352e-01,4.209569502903572347e-01,4.209569384146545357e-01,4.209569071094775294e-01,4.209568704005591799e-01,4.209568478551501958e-01,4.209568449776022181e-01,4.209568704718484322e-01,4.209569026563462768e-01,4.209569322838360161e-01,4.209569445803841292e-01,4.209569320544583881e-01,4.209569067849744384e-01,4.209568771756944661e-01,4.209568537536999555e-01
