5.535817214604862174e-02,-2.138858999837910391e-01,9.465285250040514908e-01,5.535817214604861480e-02,-2.138858999837909836e-01,9.465285250040514908e-01,1.441903605348571205e-02
6.634638129987577293e-02,-2.307040349918374478e-01,9.390528500820547464e-01,6.634638129987578681e-02,-2.307040349918374200e-01,9.390528500820547464e-01,1.513088907293194674e-02
8.009355905778034468e-02,-2.496303440386774264e-01,9.341376075407291646e-01,8.009355905778020590e-02,-2.496303440386773986e-01,9.341376075407289425e-01,1.353192518977094916e-02
9.704345206095364718e-02,-2.699489000403094141e-01,9.290213319687198323e-01,9.704345206095366105e-02,-2.699489000403093031e-01,9.290213319687200544e-01,1.120179353370640007e-02
1.176571099614007188e-01,-2.908215093249141292e-01,9.218361855463014232e-01,1.176571099614007188e-01,-2.908215093249140737e-01,9.218361855463014232e-01,9.109965088872185035e-03
1.424220019244137325e-01,-3.113729211065073832e-01,9.118672270673474634e-01,1.424220019244137880e-01,-3.113729211065072722e-01,9.118672270673476854e-01,7.516814385764569728e-03
1.717327134975416003e-01,-3.304998133444215780e-01,8.988940415932465955e-01,1.717327134975416003e-01,-3.304998133444215780e-01,8.988940415932468175e-01,6.438765575583871303e-03
2.057115182247374330e-01,-3.467526379436600137e-01,8.828981854481023905e-01,2.057115182247373497e-01,-3.467526379436600137e-01,8.828981854481023905e-01,5.899205318052158642e-03
2.439853195343187342e-01,-3.583549817168376617e-01,8.640504706723168837e-01,2.439853195343186232e-01,-3.583549817168376617e-01,8.640504706723168837e-01,6.029231748036628646e-03
2.854558237711020130e-01,-3.633926256412932654e-01,8.427923831632736507e-01,2.854558237711020130e-01,-3.633926256412933764e-01,8.427923831632736507e-01,7.112309092244584185e-03
3.281552235048959543e-01,-3.601955351860172128e-01,8.199022324069913381e-01,3.281552235048960098e-01,-3.601955351860173238e-01,8.199022324069915602e-01,9.587499551557021604e-03
3.693181039397342991e-01,-3.478591793845440261e-01,7.964666681498627776e-01,3.693181039397342991e-01,-3.478591793845439151e-01,7.964666681498627776e-01,1.399238161403718039e-02
4.057594202069299549e-01,-3.267241125168762750e-01,7.737113132323112374e-01,4.057594202069299549e-01,-3.267241125168762195e-01,7.737113132323112374e-01,2.084108495069914024e-02
4.344992930909499229e-01,-2.985564399061838570e-01,7.527180747717370224e-01,4.344992930909499229e-01,-2.985564399061839680e-01,7.527180747717372444e-01,3.047888242942314863e-02
4.534029403695079008e-01,-2.662671378545842793e-01,7.341459587244013596e-01,4.534029403695079008e-01,-2.662671378545843348e-01,7.341459587244013596e-01,4.298458688949369222e-02
4.615813191416746619e-01,-2.332595426034861918e-01,7.181071235155589427e-01,4.615813191416748840e-01,-2.332595426034861918e-01,7.181071235155591648e-01,5.815369427882965958e-02
4.595024213471476937e-01,-2.027038743361118667e-01,7.042993860360229341e-01,4.595024213471476937e-01,-2.027038743361119222e-01,7.042993860360229341e-01,7.549851967463294677e-02
4.490421025998457272e-01,-1.770293849965550725e-01,6.924098680977186504e-01,4.490421025998457272e-01,-1.770293849965551003e-01,6.924098680977188724e-01,9.412696859162172913e-02
4.337362578108003852e-01,-1.577506711508601112e-01,6.827047437756510462e-01,4.337362578108003297e-01,-1.577506711508601667e-01,6.827047437756512682e-01,1.124234561350269113e-01
4.189128181982885168e-01,-1.456004303210435280e-01,6.764708154028824527e-01,4.189128181982885724e-01,-1.456004303210435558e-01,6.764708154028826748e-01,1.277990166547675610e-01
4.103555374157771274e-01,-1.408937294286617126e-01,6.755832680490010400e-01,4.103555374157771274e-01,-1.408937294286617681e-01,6.755832680490010400e-01,1.372890370692390061e-01
