6.292248896105823511e-03,-2.249464765709053848e-01,9.437633808572741811e-01,6.292248896105839123e-03,-2.249464765709054404e-01,9.437633808572741811e-01,1.542927681286671016e-02
8.308428983727893929e-03,-2.449706495155882235e-01,9.352851235794156226e-01,8.308428983727940767e-03,-2.449706495155882513e-01,9.352851235794156226e-01,1.650110654295641743e-02
1.094787117512559596e-02,-2.682813525422632628e-01,9.292227901620585540e-01,1.094787117512552310e-02,-2.682813525422632073e-01,9.292227901620585540e-01,1.533052653548416799e-02
1.436414648854826212e-02,-2.944965286835385943e-01,9.225824532170547876e-01,1.436414648854834886e-02,-2.944965286835385943e-01,9.225824532170550096e-01,1.368520565466391226e-02
1.873129220440852838e-02,-3.231704687623053740e-01,9.131720990819197636e-01,1.873129220440859083e-02,-3.231704687623054850e-01,9.131720990819199857e-01,1.279345100626144704e-02
2.424489083670170603e-02,-3.538921331809383730e-01,8.998833516800330834e-01,2.424489083670183787e-02,-3.538921331809383730e-01,8.998833516800330834e-01,1.324226771952730086e-02
3.110690544289016618e-02,-3.860215954610310973e-01,8.819858182564414006e-01,3.110690544289010373e-02,-3.860215954610310973e-01,8.819858182564416227e-01,1.548947685302012878e-02
3.948947451968629063e-02,-4.184114704010959973e-01,8.588021735050874739e-01,3.948947451968633920e-02,-4.184114704010959418e-01,8.588021735050874739e-01,2.015816136826806271e-02
4.946652099083360954e-02,-4.491564128906279652e-01,8.297236765360959110e-01,4.946652099083347076e-02,-4.491564128906280207e-01,8.297236765360959110e-01,2.815113238314118083e-02
6.090244424029161996e-02,-4.754173730493433392e-01,7.944315996265369773e-01,6.090244424029157833e-02,-4.754173730493431727e-01,7.944315996265369773e-01,4.063876119994586089e-02
7.330390948501447346e-02,-4.934716902006311967e-01,7.532641548996847902e-01,7.330390948501445958e-02,-4.934716902006312522e-01,7.532641548996847902e-01,5.886924709424068425e-02
8.568291406191161363e-02,-4.992228993111448299e-01,7.076277345801778029e-01,8.568291406191161363e-02,-4.992228993111448299e-01,7.076277345801778029e-01,8.372926513235867674e-02
9.653749413726073203e-02,-4.893254842022489726e-01,6.602199473191439072e-01,9.653749413726071815e-02,-4.893254842022489726e-01,6.602199473191439072e-01,1.151118715073983223e-01
1.040741279453933493e-01,-4.626951998347994532e-01,6.147493634719283229e-01,1.040741279453932244e-01,-4.626951998347993977e-01,6.147493634719283229e-01,1.514146689788304911e-01
1.066933602383768748e-01,-4.216260654062780056e-01,5.750241091198223797e-01,1.066933602383769997e-01,-4.216260654062781166e-01,5.750241091198223797e-01,1.896419981556819456e-01
1.035627664216456634e-01,-3.716284955801087975e-01,5.437634038461418573e-01,1.035627664216457466e-01,-3.716284955801090195e-01,5.437634038461417463e-01,2.262686026846495446e-01
9.500986180429446537e-02,-3.198838667186105766e-01,5.218282932627530402e-01,9.500986180429452088e-02,-3.198838667186105766e-01,5.218282932627530402e-01,2.583791963145951609e-01
8.261168738571243730e-02,-2.732487219169781878e-01,5.083079240524310816e-01,8.261168738571236791e-02,-2.732487219169780213e-01,5.083079240524308595e-01,2.843468097737926747e-01
6.900812130115149823e-02,-2.369252608942332139e-01,5.012754474134025751e-01,6.900812130115151211e-02,-2.369252608942332139e-01,5.012754474134025751e-01,3.037662557221636472e-01
5.731481843776471685e-02,-2.141844943676234347e-01,4.987006306269404776e-01,5.731481843776464746e-02,-2.141844943676234070e-01,4.987006306269404776e-01,3.169429806866288502e-01
4.988199364250583967e-02,-2.067740898471742417e-01,4.991479829953303637e-01,4.988199364250588130e-02,-2.067740898471742972e-01,4.991479829953303637e-01,3.243586877947108871e-01
